movie_title,genre_4
They Came to Cordura,War
Masques,Comedy
The Princess Diaries 2: Royal Engagement,Romance
Yu-Gi-Oh! The Movie,Action
Without a Paddle,Thriller
Speedway,Music
Harum Scarum,Music
Anacondas: The Hunt for the Blood Orchid,Science
Wicker Park,Thriller
Triggermen,Crime
Past Midnight,Thriller
Roller Boogie,Family
Cellular,Thriller
Sky Captain and the World of Tomorrow,Science
First Daughter,Romance
The Forgotten,Mystery
The Boston Strangler,Thriller
Flashpoint,Thriller
1492: Conquest of Paradise,History
Shark Tale,Family
Taxi,Crime
Team America: World Police,Action
P.S.,Romance
The Incredibles,Family
The Polar Express,Fantasy
After the Sunset,Drama
National Treasure,Mystery
Bad Education,Thriller
San Antonio,Romance
Alexander,Adventure
House of Flying Daggers,Romance
Alexander the Great,History
Fire in the Sky,Mystery
The Invisible Man Returns,Science
The Last of the Mohicans,History
The Sheik,Romance
"Sherlock, Jr.",Mystery
Scarface,Drama
The Ghoul,Action
The Son of Kong,Science
The Merry Widow,Romance
Fury,Thriller
Wuthering Heights,Romance
Brother Orchid,Thriller
Across the Pacific,War
All Through the Night,Thriller
Heaven Can Wait,Science
Easter Parade,Romance
The Naked City,Thriller
Annie Get Your Gun,Romance
Gun Fury,Western
Mr. Arkadin,Thriller
Samurai III: Duel at Ganryu Island,Romance
Corridors of Blood,Crime
The Vikings,History
Al Capone,Drama
Murder She Said,Comedy
Murder at the Gallop,Mystery
"Hush... Hush, Sweet Charlotte",Mystery
A Charlie Brown Christmas,TV
The Heroes of Telemark,History
The Train,War
Batman,Science
Asterix the Gaul,Comedy
The Bride Wore Black,Thriller
Point Blank,Thriller
Asterix and Cleopatra,Comedy
War and Peace,Romance
House of Dark Shadows,Romance
On a Clear Day You Can See Forever,Romance
The White Sun of the Desert,Adventure
The Beguiled,Western
Von Richthofen and Brown,Foreign
El Topo,Western
Charley Varrick,Thriller
Emperor of the North,Thriller
Executive Action,History
The Cars That Ate Paris,Horror
Gone in 60 Seconds,Thriller
The Twelve Tasks of Asterix,Adventure
French Connection II,Thriller
The Message,History
Silver Streak,Thriller
Capricorn One,Science
Hair,Music
I as in Icarus,Mystery
Peter-No-Tail,Drama
The Scarlet Pimpernel,TV
First Name: Carmen,Romance
Rock & Rule,Fantasy
Rumble Fish,Drama
The Star Chamber,Thriller
Twilight Zone: The Movie,Science
The Fourth Man,Romance
A Christmas Carol,TV
The Ewok Adventure,Science
The Hit,Crime
Asterix vs. Caesar,Adventure
Barbarian Queen,Science
Asterix in Britain,Comedy
Dead End Drive-In,Science
G.I. Joe: The Movie,Science
Hell Comes to Frogtown,Science
The Bourne Identity,Thriller
Alice,Horror
Prison,Thriller
Kiki's Delivery Service,Fantasy
Black Rainbow,Horror
Downtown,Thriller
Narrow Margin,Mystery
State of Grace,Crime
Dollman,Science
Quigley Down Under,Western
City Hunter,Romance
Innocent Blood,Crime
Night and the City,Drama
Sidekicks,Family
The Bride with White Hair,Action
The Legend II,Foreign
Tai-Chi Master,Thriller
The Stand,Horror
Macross Plus: Movie Edition,Science
Gonin,Thriller
Last of the Dogmen,Western
Tromeo & Juliet,Thriller
Pusher,Thriller
Mean Guns,Thriller
Men with Guns,Thriller
From Dusk Till Dawn 2: Texas Blood Money,Thriller
Dead Man's Curve,Thriller
Fudoh: The New Generation,Foreign
Thursday,Thriller
Who Am I?,Thriller
Addams Family Reunion,Thriller
Thick as Thieves,Crime
Purgatory,Science
Vidocq,Crime
Kirikou and the Sorceress,Family
Pups,Crime
Cut,Thriller
Adrenaline Drive,Foreign
Beautiful Joe,Thriller
The 10th Kingdom,Fantasy
The Tracker,History
Taboo,Mystery
Running Out of Time,Crime
The Debt,Foreign
Female Prisoner Scorpion: Jailhouse 41,Thriller
Audition,Thriller
The Nine Lives of Tomas Katz,Mystery
Monday,Thriller
The Hole,Thriller
When Strangers Appear,Thriller
Needing You...,Foreign
Old Men in New Cars: In China They Eat Dogs II,Thriller
Asterix & Obelix: Mission Cleopatra,Adventure
Freeze Me,Thriller
"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",Fantasy
Dirty Deeds,Thriller
Double Vision,Mystery
Pistol Opera,Crime
Killing Emmett Young,Mystery
Hukkle,Mystery
The Warrior,Action
Dead or Alive: Final,Foreign
Stratosphere Girl,Thriller
Love Object,Romance
Tremors 4: The Legend Begins,Western
And Starring Pancho Villa as Himself,Western
Nicotina,Thriller
The Cat Returns,Drama
Salem's Lot,Thriller
Dark Woods,Thriller
2LDK,Thriller
Trauma,Horror
A Talking Picture,History
Moon Child,Science
The Black Lapp,Drama
Inuyasha the Movie 2: The Castle Beyond the Looking Glass,Fantasy
The Jacket,Fantasy
The Saddest Music in the World,Music
Starship Troopers 2: Hero of the Federation,Science
Infernal Affairs II,Crime
Buddy,Romance
Saints and Soldiers,History
The Memory Of A Killer,Action
Silver City,Thriller
Flight of the Phoenix,Thriller
As It Is in Heaven,Music
Azumi,Thriller
Tae Guk Gi: The Brotherhood of War,History
In Enemy Hands,Thriller
The Narrow Margin,Mystery
Gozu,Horror
Hellraiser: Inferno,Mystery
Charlie and the Chocolate Factory,Fantasy
The Naked Jungle,Romance
The Pickle,Thriller
Little Miss Marker,Romance
Sergeant York,War
Deathwatch,War
Beastmaster 2: Through the Portal of Time,Science
Strawberries in the Supermarket,Adventure
The Chase,Crime
Are We There Yet?,Romance
Alone in the Dark,Thriller
Boogeyman,Mystery
Magic in the Water,Science
Double Dragon,Science
Touchez Pas au Grisbi,Thriller
The Ballad of the Sad Cafe,Mystery
Siberia,Foreign
El Cid,Romance
2009: Lost Memories,Science
Inferno,Drama
Gorgeous,Romance
Bride & Prejudice,Romance
Son of the Mask,Adventure
Dot the I,Thriller
Topper Returns,Romance
Kung Fu Hustle,Fantasy
Shark Skin Man and Peach Hip Girl,Mystery
Dr. Giggles,Thriller
The Three Musketeers,Drama
The Four Feathers,Romance
The Pacifier,Family
Hostage,Crime
Robots,Science
Godzilla vs. Mechagodzilla II,Foreign
Crush,Thriller
Into the Sun,Thriller
Save the Green Planet!,Science
A Snake of June,Foreign
Finian's Rainbow,Fantasy
Zu: Warriors from the Magic Mountain,Fantasy
"Krakatoa, East of Java",Thriller
Electra Glide in Blue,Mystery
Go for Broke!,History
The Little Girl Who Lives Down the Lane,Thriller
The Sorrow and the Pity,Foreign
Dr. Akagi,History
Wilson,Music
The Hitchhiker's Guide to the Galaxy,Science
The Eiger Sanction,Drama
Ike: Countdown to D-Day,Adventure
Rouge,Science
State Property 2,Drama
xXx: State of the Union,Drama
Kingdom of Heaven,History
Isadora,Romance
Road House,Romance
Dear Wendy,Romance
9 Souls,Adventure
DuckTales: The Movie - Treasure of the Lost Lamp,Comedy
Vodka Lemon,Foreign
The Uninvited,Mystery
11 Harrowhouse,Crime
Mr. & Mrs. Smith,Thriller
Daybreak,Science
The Perfect Man,Romance
Herbie Fully Loaded,Fantasy
The Racket,Crime
Equinox,Thriller
Right Now,Thriller
The Inner Circle,Romance
Fantastic Four,Science
Phone,Thriller
The Order,Comedy
Broken Flowers,Romance
Mr. Canton and Lady Rose,Drama
Secuestro Express,Crime
The Skeleton Key,Thriller
The Girl in the Café,TV
Attila,Drama
Doomed to Die,Thriller
Teen Witch,Family
Asterix & Obelix Take on Caesar,Fantasy
Strings,Fantasy
Supercross,Romance
The Brothers Grimm,Comedy
The Cave,Thriller
Revenge of the Ninja,Thriller
New Police Story,Drama
200 Motels,Science
Survive Style 5+,Mystery
The Exorcism of Emily Rose,Thriller
Corpse Bride,Music
The Story of Vernon and Irene Castle,Romance
The Anderson Tapes,Thriller
Final Fantasy VII: Advent Children,Fantasy
Into the Blue,Crime
The Curse of the Were-Rabbit,Family
Kiss Kiss Bang Bang,Mystery
Beowulf & Grendel,Fantasy
Two for the Money,Thriller
The Profession of Arms,War
The Proposition,Drama
Left Behind III: World at War,Fantasy
The Bridges at Toko-Ri,Romance
The Adventures of Prince Achmed,Fantasy
Revolver,Mystery
Joyeux Noël,War
The Ice Harvest,Crime
In The Mix,Romance
The Driver,Thriller
Match Point,Romance
The Promise,Thriller
Down,Thriller
Dona Flor and Her Two Husbands,Romance
The Matador,Drama
The Organization,Crime
They Died with Their Boots On,Western
The Three Burials of Melquiades Estrada,Mystery
Munich,Thriller
The White Countess,Romance
The Ear,Horror
7 Faces of Dr. Lao,Mystery
Grand Theft Parsons,Adventure
49th Parallel,War
BloodRayne,Horror
Hell Drivers,Mystery
Revolution,War
The Dunwich Horror,Mystery
Gamera vs. Gyaos,Science
Swamp Women,Thriller
On Probation,Comedy
As Tears Go By,Crime
Bandidas,Crime
The Mystery of Rampo,Foreign
The Honey Pot,Thriller
Orfeu,Romance
The Pink Panther,Mystery
The Business,Crime
Curious George,Family
Freedomland,Mystery
Running Scared,Thriller
Just My Luck,Fantasy
16 Blocks,Thriller
Half Light,Horror
Ultimate Avengers,Science
Ice Age: The Meltdown,Adventure
Cyrano de Bergerac,Romance
Five Children and It,Science
The Naked Spur,Western
She's the Man,Romance
Aquamarine,Comedy
Leprechaun 4: In Space,Science
Story of a Love Affair,Thriller
Youth of the Beast,Mystery
Lucky Number Slevin,Mystery
Dead Fish,Comedy
Shutter,Thriller
The Wayward Cloud,Romance
United 93,Thriller
Soldier Blue,Western
Poseidon,Thriller
Cars,Family
Carlito's Way: Rise to Power,Thriller
Click,Romance
Lady in the Water,Mystery
My Super Ex-Girlfriend,Comedy
Lady on a Train,Thriller
"Farewell, Home Sweet Home",Foreign
Hollow Man II,Science
High School Musical,Music
Forever Mine,Thriller
Marked Woman,Crime
The Fast and the Furious: Tokyo Drift,Thriller
The Public Eye,Drama
Waist Deep,Thriller
Mad Dog Morgan,Western
Superman Returns,Science
Three Times,Romance
Dancing Lady,Romance
The Purple Plain,War
Coonskin,Crime
Monster House,Fantasy
Just Love Me,Foreign
Snakes on a Plane,Thriller
Night at the Museum,Family
Stranger Than Fiction,Romance
Miami Vice,Thriller
Shadowboxer,Thriller
The Ant Bully,Comedy
Warning Shadows,Horror
A Canterbury Tale,Drama
Step Up,Crime
Tideland,Science
G-Men,Drama
Seven Men from Now,Western
The Illusionist,Romance
Adventures of Don Juan,Romance
Blithe Spirit,Romance
Angel-A,Fantasy
Ronja Robbersdaughter,Family
The Covenant,Horror
Jesse James,History
Gabrielle,Foreign
Pretty Poison,Thriller
Initial D,Drama
Everyone's Hero,Comedy
Gridiron Gang,Drama
Yuva,Crime
The Private Life of Henry VIII,History
Apocalypto,Thriller
Flyboys,History
Dillinger,Crime
Man of the Year,Thriller
The Marine,Thriller
Chapayev,War
Children of Men,Science
9th Company,Action
Jade Warrior,Thriller
Corto Maltese in Siberia,Adventure
The Charge of the Light Brigade,War
Flushed Away,Family
Mom and Dad Save the World,Science
Harsh Times,Action
Celine and Julie Go Boating,Fantasy
It's a Wonderful World,Romance
"OSS 117: Cairo, Nest of Spies",Comedy
Moog,Romance
Eragon,Family
The Dam Busters,Thriller
The Myth,Drama
The Man Who Never Was,History
The Place Promised in Our Early Days,Romance
INLAND EMPIRE,Thriller
The Good German,Mystery
Letters from Iwo Jima,War
Happily N'Ever After,Fantasy
Arthur and the Invisibles,Family
Tell Me Something,Mystery
The Young Girls of Rochefort,Comedy
The Banquet,History
The Dead Girl,Thriller
House Of 9,Mystery
Dead Meat,Science
Smokin' Aces,Thriller
Blood and Chocolate,Romance
Lonely Hearts,Romance
Ratatouille,Fantasy
Izo,History
The Point!,Fantasy
The Astronaut Farmer,Science
SPL: Kill Zone,Thriller
Mafioso,Crime
Vice Squad,Thriller
Unknown,Thriller
Ghost Rider,Horror
Breach,History
Reno 911!: Miami,Crime
Shooting Gallery,Thriller
Lady in Cement,Drama
Dead Heat on a Merry-Go-Round,Thriller
The Grim Reaper,Foreign
Zodiac,Thriller
White Noise 2: The Light,Fantasy
The Situation,Thriller
Shooter,Thriller
TMNT,Family
Jindabyne,Thriller
Perfect Stranger,Thriller
The Contract,Crime
Big Nothing,Thriller
Island of Fire,Thriller
The Invisible,Mystery
Tales from Earthsea,Science
Paprika,Science
One Night in Mongkok,Foreign
Hairspray,Romance
The Prodigal Son,Foreign
Wheels on Meals,Crime
Desperation,Thriller
Shrek the Third,Comedy
Mr. Brooks,Thriller
Rise: Blood Hunter,Thriller
The Librarian: Quest for the Spear,Comedy
Godzilla vs. Destoroyah,Science
Alone With Her,Thriller
Fantastic 4: Rise of the Silver Surfer,Thriller
Nancy Drew,Family
Fido,Horror
Once You're Born You Can No Longer Hide,Foreign
The Night of the Generals,Crime
Silk,Science
Breaking News,Thriller
O Lucky Man!,Fantasy
Harry Potter and the Order of the Phoenix,Mystery
McQ,Drama
Heart of the Dragon,Drama
Arn: The Knight Templar,Romance
Re-cycle,Thriller
Across the Universe,Romance
When the Wind Blows,War
The Piano Tuner of Earthquakes,Music
Stardust,Family
Murder Most Foul,Mystery
I Know Who Killed Me,Thriller
Underdog,Family
The Bourne Ultimatum,Thriller
You Kill Me,Romance
Tell No One,Mystery
Rush Hour 3,Thriller
The Last Legion,War
Illegal Tender,Crime
September Dawn,Western
The Nines,Science
The Good Night,Fantasy
Shoot 'Em Up,Crime
My Winnipeg,History
In the Valley of Elah,Crime
The Hunting Party,Drama
The Contractor,Thriller
The Death and Life of Bobby Z,Crime
"Lust, Caution",Thriller
The Seeker: The Dark Is Rising,Family
10th & Wolf,Mystery
Civic Duty,Thriller
Graveyard of Honor,Thriller
Gemini,Horror
Bee Movie,Comedy
Citizen Dog,Romance
The Desperate Hours,Action
Lions for Lambs,History
Texas Terror,Western
Enchanted,Romance
Hitman,Thriller
I Am Legend,Thriller
Alvin and the Chipmunks,Fantasy
That Hamilton Woman,War
The War on Democracy,Foreign
Allegro,Science
The Flock,Thriller
Wristcutters: A Love Story,Romance
National Treasure: Book of Secrets,Thriller
Battlestar Galactica: Razor,18
The Mission,Science
The Perfect Holiday,Family
Santa Claus Conquers the Martians,Family
Dragon Wars: D-War,Action
God Save the King,Romance
In the Name of the King: A Dungeon Siege Tale,Drama
Arranged,Thriller
The Girl Who Leapt Through Time,Science
The Signal,Science
Rise of the Footsoldier,Drama
Deep Water,Action
Already Dead,Mystery
The Air I Breathe,Crime
Vantage Point,Crime
Jodhaa Akbar,History
Witless Protection,Crime
"10,000 BC",Fantasy
Horton Hears a Who!,Adventure
VeggieTales: The Pirates Who Don't Do Anything,Science
The Woman in White,Thriller
Jellyfish,Foreign
Justice League: The New Frontier,Science
CJ7,Fantasy
Nim's Island,Fantasy
Street Kings,Thriller
Gabriel,Science
Diminished Capacity,Thriller
Virgin Territory,Romance
Viva Cuba,Romance
Hero Wanted,Drama
The Unknown Soldier,War
"War, Inc.",Thriller
The Girl Next Door,Horror
The Quiet American,War
Kung Fu Panda,Comedy
Ex Drummer,Thriller
Where the Sidewalk Ends,Thriller
100 Rifles,War
St. Ives,Mystery
Stuck,Thriller
The Mark of Zorro,Action
The Protector,Crime
Desire,Romance
Strange Circus,Thriller
Along Came Jones,Romance
Mauvais Sang,Science
Battle For Haditha,History
Pan Tadeusz,Romance
The Machine Girl,Crime
Conspiracy,Mystery
Blast of Silence,Thriller
Man on Wire,History
The Midnight Meat Train,Thriller
Fist of the North Star,Science
WΔZ,Thriller
The Sisterhood of the Traveling Pants 2,Family
High School Musical 2,Music
Star Wars: The Clone Wars,Science
Mutant Chronicles,Science
13 Beloved,Thriller
Fly Me to the Moon,Action
Path to War,Thriller
Sukiyaki Western Django,Western
Traitor,Crime
The Spirit,Crime
The Fifth Commandment,Crime
Son of Lassie,Adventure
Thieves,Drama
Righteous Kill,Thriller
To Rob a Thief,Foreign
Dead Fury,Comedy
"The Tulse Luper Suitcases, Part 1: The Moab Story",Adventure
"Angus, Thongs and Perfect Snogging",Romance
The Flight Before Christmas,Drama
Lost Boys: The Tribe,Thriller
High School Musical 3: Senior Year,Music
Quantum of Solace,Crime
Tokyo Gore Police,Science
JCVD,Crime
The War Lord,War
Camp Rock,Music
Farscape: The Peacekeeper Wars,Science
While She Was Out,Horror
Where a Good Man Goes,Thriller
The Manson Family,Thriller
Bolt,Comedy
Twilight,Romance
Transporter 3,Crime
Igor,Fantasy
Dinotopia,Fantasy
Shrek the Halls,Fantasy
The Long Night,Romance
The Forgotten One,Romance
Delgo,Comedy
The Little Giant,Crime
A Chinese Ghost Story II,Action
The Curious Case of Benjamin Button,Mystery
Valkyrie,War
Bedtime Stories,Romance
Loft,Thriller
Nobel Son,Thriller
Chandu the Magician,Horror
Defiance,War
The Good Guys and the Bad Guys,Western
Young Gods,Foreign
The General Died at Dawn,Crime
Open Season 2,Family
The Dungeonmaster,Science
The Young Visiters,Romance
Mesrine: Killer Instinct,Crime
Underworld: Rise of the Lycans,Science
Paul Blart: Mall Cop,Family
Donkey Punch,Crime
Repo! The Genetic Opera,Science
Fear(s) of the Dark,Horror
Passchendaele,History
Black Widow,Thriller
The Con,Drama
Frontier(s),Thriller
Death by Hanging,Foreign
Against the Dark,Science
Red Sands,History
Pistol Whipped,Drama
The Far Horizons,Romance
"The Good, The Bad, The Weird",Western
Rock-A-Doodle,Fantasy
Dr. Horrible's Sing-Along Blog,Science
The Cottage,Thriller
Two Men in Manhattan,Thriller
The Big Steal,Crime
Knowing,Mystery
Young Thugs: Nostalgia,Foreign
13B: Fear Has a New Address,Thriller
Monsters vs Aliens,Science
Sita Sings the Blues,Romance
The Baader Meinhof Complex,History
The Gray Man,Thriller
With Fire and Sword,History
Dragonball Evolution,Science
Kansas Raiders,Western
Fast & Furious,Thriller
Hangover Square,Thriller
A Force of One,Drama
Inglourious Basterds,War
X-Men Origins: Wolverine,Science
Sin Nombre,Crime
Flatfoot in Egypt,Drama
Red Cliff Part II,History
Shuttle,Horror
Daylight Robbery,Thriller
Scorpio,Thriller
Night at the Museum: Battle of the Smithsonian,Comedy
The Brothers Bloom,Romance
The Last House on the Left,Drama
Up,Adventure
Fullmetal Alchemist the Movie: Conqueror of Shamballa,Drama
OSS 117: Lost in Rio,Adventure
Graduation,Crime
In the Electric Mist,Mystery
Don,Crime
Sweeney Todd,Music
Jimmy and Judy,Thriller
Ricky Rapper,Foreign
The Man From Utah,Western
Flame & Citron,War
In Therapy,Romance
Zulu Dawn,War
Suspect X,Thriller
Big Man Japan,Foreign
Air Hawks,Drama
How I Unleashed World War II Part III: Among Friends,Comedy
The Limits of Control,Mystery
K2,Drama
Hustle,Drama
Ice Age: Dawn of the Dinosaurs,Adventure
Final Approach,Science
Hood of Horror,Horror
The Dirt Bike Kid,Fantasy
Lady Death,Action
The Lucky Texan,Romance
The Pinchcliffe Grand Prix,Comedy
The Librarian: The Curse of the Judas Chalice,Comedy
Winter of Frozen Dreams,Thriller
Blue City,Crime
Mortal Transfer,Foreign
Fan-Fan the Tulip,Drama
Aliens in the Attic,Fantasy
Race to Witch Mountain,Science
Hannah Montana: The Movie,Music
G.I. Joe: The Rise of Cobra,Science
Cold Souls,Science
12 Rounds,Thriller
Four Last Songs,Romance
Gangster's Paradise: Jerusalema,Foreign
The Trail Beyond,Western
Winds of the Wasteland,Western
The Star Packer,Western
The Line,Thriller
Alien Trespass,Science
Dillinger and Capone,Crime
Traffic Affairs,Foreign
Bandslam,Music
Le Deuxième Souffle,Crime
G-Force,Family
Fighting,Drama
Feel The Noise,Romance
The Secret of Moonacre,Science
Le Doulos,Crime
Botched,Thriller
Lonely Street,Thriller
Murder Ahoy,Mystery
The Secret in Their Eyes,Romance
9,Science
Pandorum,Science
Battle for Terra,Science
I Want You,Music
The 3 Worlds of Gulliver,Comedy
Ballast,Thriller
"Black God, White Devil",Western
Clubbed,Crime
The Haunted World of El Superbeasto,Comedy
Fame,Romance
Assassination of a High School President,Thriller
Whiteout,Thriller
Love Hina Spring Special - I Wish Your Dream,Music
The Tales of Hoffmann,Adventure
Legionnaire,History
Moon Warriors,Fantasy
The Tiger of Eschnapur,Romance
Under the Roofs of Paris,Romance
Ryan,Drama
Cirque du Freak: The Vampire's Assistant,Thriller
Welcome to Dongmakgol,History
Astro Boy,Science
Fantastic Mr. Fox,Family
Top Dog,Family
MVP: Most Valuable Primate,Drama
Murder by Contract,Crime
The Twilight Saga: New Moon,Romance
The Hard Corps,Thriller
Ticker,Thriller
The Princess and the Frog,Music
Armored,Thriller
Avatar,Science
Alvin and the Chipmunks: The Squeakquel,Fantasy
The Battle of the River Plate,War
Carriers,Science
Playmobil: The Secret of Pirate Island,Fantasy
The Last Patrol,Science
Daybreakers,Thriller
The Girl Who Kicked the Hornet's Nest,Mystery
Staten Island,Crime
Princess,Foreign
Direct Action,Thriller
Shooting War,History
Blood: The Last Vampire,Science
Horsemen,Mystery
Year of the Comet,Romance
The Other Man,Romance
Wrong Turn at Tahoe,Thriller
Ninja,Thriller
Asterix at the Olympic Games,Family
Hum Tum,Family
Air Force,History
Unconquered,Western
Wicked City,Fantasy
Arn: The Kingdom at Road's End,History
Four Eyed Monsters,Romance
The Red Baron,History
Edge of Darkness,Thriller
Charlie Chan in Shanghai,Thriller
Cimarron,Western
Space Pirate Captain Harlock: Arcadia of My Youth,Drama
The Hero: Love Story of a Spy,Drama
The Wounds,Crime
The Hound of the Baskervilles,Thriller
Bitch Slap,Thriller
The Girl Who Played with Fire,Crime
Darling Lili,Music
The House on 92nd Street,Crime
Mysterious Island,Fantasy
Tom Thumb,Family
Shinjuku Incident,Crime
Eden Log,Horror
A Town Called Panic,Family
Green Zone,Drama
Taras Bulba,Romance
Harry Brown,Action
The Night Stalker,TV
Torrid Zone,Romance
Lupin the Third: Sweet Lost Night,TV
Nine Dead,Thriller
Dead Man Running,Thriller
Leaves of Grass,Thriller
Combat Shock,War
North Face,History
Mother,Thriller
How to Train Your Dragon,Family
Bunty Aur Babli,Crime
Lumière and Company,Documentary
Lupin the Third: Episode 0: First Contact,TV
Defendor,Crime
Glorious 39,Thriller
Mark of the Devil,Thriller
The Brink's Job,Drama
After.Life,Thriller
Spiderman: The Ultimate Villain Showdown,Science
Affinity,Romance
Valhalla Rising,Fantasy
LEGO: The Adventures of Clutch Powers,Family
The Losers,Mystery
Chained Heat,Thriller
Operator 13,Romance
Stray Cat Rock: Delinquent Girl Boss,Action
Solomon Kane,Science
The Man on the Roof,Drama
Gunless,Western
Gold,Thriller
Love the Beast,Foreign
Donkey Skin,Comedy
Prince of Persia: The Sands of Time,Romance
Young Winston,War
Jonah Hex,Fantasy
The A-Team,Comedy
Aladin,Foreign
Mandingo,Drama
Shrek Forever After,Animation
Rampage,Thriller
Heat-Haze Theatre,Horror
The Wild Hunt,Drama
TiMER,Science
The Deal,Romance
The Twilight Saga: Eclipse,Romance
Bluebeard,Foreign
The Last Airbender,Fantasy
Culloden,History
Gumshoe,Mystery
Slam Dunk Ernest,Romance
Far North,Crime
The Front Line,Thriller
Thirst,Thriller
The Sorcerer's Apprentice,Comedy
Fear City,Thriller
The Karate Kid,Family
Like Minds,Horror
Zigeunerweisen,Mystery
The Town That Dreaded Sundown,Crime
Deadly Outlaw: Rekka,Thriller
The Man from London,Thriller
A Yank in the R.A.F.,Romance
The Lineup,Thriller
Operation: Endgame,Thriller
North West Mounted Police,Romance
Call Me Madam,Romance
Invisible Agent,Science
The Beast,Thriller
Spider Forest,Mystery
Wonder Bar,Romance
The Extraordinary Adventures of Adèle Blanc-Sec,Mystery
Pyaar Impossible,Foreign
Giallo,Thriller
TEKKEN,Thriller
The President's Man,Thriller
Don Quixote,Drama
The Story of Marie and Julien,Mystery
Retribution,Horror
The Street with No Name,Crime
Resident Evil: Afterlife,Science
Infestation,Science
Senseless,Foreign
Legend of the Guardians: The Owls of Ga'Hoole,Fantasy
The Missing Person,Thriller
The Paper Will Be Blue,War
"Thank You, Mr. Moto",Drama
Shadows,Horror
"Murder, Inc.",Drama
Bran Nue Dae,Romance
The Card,Romance
Rubber,Horror
No Mercy,Foreign
Perrier’s Bounty,Drama
The Frogmen,War
RED,Crime
My Soul to Take,Thriller
"Road, Movie",Drama
Whisper,Thriller
Black Death,Thriller
Megamind,Family
The Singing Nun,Family
Dark and Stormy Night,Mystery
The Small Town,Romance
Four Nights with Anna,Thriller
Tales of an Ancient Empire,Action
Witch Way Love,Romance
The Next Three Days,Crime
Carlos,History
The Damned,Horror
Linewatch,Drama
You and I,Romance
Red: Werewolf Hunter,Thriller
Police,Crime
Reverse,Romance
The Brotherhood,Thriller
Illustrious Corpses,Thriller
All Good Things,Crime
We Are the Night,Romance
Faster,Thriller
Pigs and Battleships,Comedy
Mujhse Shaadi Karogi,Foreign
And Soon the Darkness,Mystery
The Polar Bear King,Family
Malice in Wonderland,Thriller
Yogi Bear,Adventure
Bad Ronald,TV
Crown witness,Crime
Cirque du Soleil: Varekai,Music
The Warrior's Way,Western
Fortress of War,Action
Chinaman,Romance
The Princess and the Goblin,Fantasy
No Return,Foreign
Gung Ho!,War
Down Argentine Way,Romance
City of Pirates,Thriller
Mademoiselle Chambon,Romance
Up in Arms,Romance
The Rains of Ranchipur,Romance
Harlequin,Mystery
Virus X,Science
Legend of the Eight Samurai,Fantasy
Allegheny Uprising,History
Lloyd's of London,War
The Notorious Landlady,Thriller
Drive Angry,Crime
Rango,Western
Scooby-Doo! The Mystery Begins,Fantasy
The Bannen Way,Thriller
Scooby-Doo! Curse of the Lake Monster,Adventure
Mesrine: Public Enemy #1,Drama
The Kings of Mykonos,Science
Formosa Betrayed,Mystery
L: Change the World,Science
Dark City,Mystery
Rio,Family
The Princess of Montpensier,Romance
Outside the Law,War
The Crimson Kimono,Crime
Crazy Love,Romance
Storm,Thriller
Tracker,Adventure
Kill the Irishman,Drama
Cold Weather,Thriller
"Yes, Giorgio",Foreign
The Bastards,Foreign
Nora Roberts' Blue Smoke,Thriller
Nora Roberts' Montana Sky,TV
Dead Kids,Science
Nora Roberts' Angels Fall,Thriller
The Clairvoyant,Thriller
Comedy of Innocence,Thriller
No Rest for the Brave,Foreign
The Double Hour,Romance
Matinée,Adventure
Green Lantern,Science
The Mattei Affair,History
Lazybones,Drama
Takers,Thriller
Cars 2,Comedy
Megan is Missing,Thriller
Swamp Water,Thriller
The Betrayed,Thriller
Burn Notice: The Fall of Sam Axe,Mystery
Green Fish,Crime
Killing Auntie,Drama
Transistor Love Story,Romance
Read It and Weep,TV
Drive,Crime
The Buccaneer,History
The Guard,Crime
"Think Fast, Mr. Moto",Drama
The New One-Armed Swordsman,War
Almighty Thor,Science
The Smurfs,Comedy
The Contestant,Foreign
Dylan Dog: Dead of Night,Mystery
Legend of the Fist: The Return of Chen Zhen,Thriller
The Living and the Dead,Mystery
Rise of the Planet of the Apes,Science
Hide-Out,Romance
Anthony Zimmer,Romance
Just Imagine,Science
An Invisible Sign,Comedy
Mr. Moto Takes a Chance,Mystery
Mysterious Mr. Moto,Drama
Miranda,Romance
Cold Prey,Thriller
Stake Land,Thriller
Colombiana,Drama
The Skin I Live In,Thriller
Dead Awake,Romance
Tooth and Nail,Science
The Old Man and the Sea,TV
Ill Met by Moonlight,Drama
Skeletons,Mystery
Phineas and Ferb the Movie: Across the 2nd Dimension,TV
The Perfume of the Lady in Black,Thriller
Ironclad,History
Sherlock Holmes,Action
The Dukes,Music
Superheroes,Drama
Enthiran,Romance
The Boss,Crime
I'm Gonna Explode,Foreign
That Day,Crime
Tony Arzenta,Thriller
Johnny English Reborn,Comedy
May 18,Foreign
Nora's Will,Thriller
Batman: Year One,Crime
Cherry Crush,Thriller
The Dark House,Crime
The Devil's Double,Crime
Setup,Thriller
The White Dragon,Drama
Echoes of the Rainbow,Romance
Chandni Chowk To China,Drama
Asterix and the Big Fight,Comedy
Asterix Conquers America,Comedy
Asterix and the Vikings,Adventure
Arthur Christmas,Comedy
99 and 44/100% Dead,Adventure
Elephant White,Crime
Violet & Daisy,Action
The Snowman,Family
