movie_title,genre_2
My Brilliant Career,Romance
March of the Penguins,Family
Right Now,Drama
Julian Po,Drama
The God Who Wasn't There,Drama
Black Belt Jones,Comedy
Rebound,Family
Bonjour Monsieur Shlomi,Drama
The Inner Circle,War
Dark Water,Horror
The Beat That My Heart Skipped,Thriller
Saraband,Drama
Julie Johnson,Drama
Wedding Crashers,Romance
Happy Endings,Drama
C.H.O.M.P.S.,Comedy
The Hindenburg,Drama
Staying Together,Drama
Twin Sitters,Family
Russian Dolls,Drama
The Crippled Masters,Foreign
General Della Rovere,Drama
Rick,Drama
No Blade of Grass,Science
A Time to Love and a Time to Die,War
The Big Sky,Western
Fighter In The Wind,Drama
Pornography,Drama
Karol: A Man Who Became Pope,Foreign
Hardware,Science
Journey Into Fear,Drama
Funny Ha Ha,Comedy
The Island,Thriller
Bad News Bears,Family
The Devil's Rejects,Horror
November,Comedy
Must Love Dogs,Comedy
The Aristocrats,Documentary
Georgy Girl,Comedy
The Music Lovers,Music
Kiss and Make-Up,Romance
A Touch of Spice,Drama
Dust Devil,Mystery
Phone,Foreign
The Order,Drama
Let's Get Lost,Documentary
The Talent Given Us,Drama
Broken Flowers,Drama
Mr. Canton and Lady Rose,Action
Christmas in August,Romance
Hum Dil De Chuke Sanam,Romance
Baby Face,Romance
Fourteen Hours,Thriller
Man-Thing,Horror
Berserk,Mystery
The Dukes of Hazzard,Adventure
The Chumscrubber,Drama
Secuestro Express,Action
Junebug,Drama
The Skeleton Key,Horror
Four Brothers,Crime
The Great Raid,History
Pretty Persuasion,Drama
The Tree of Wooden Clogs,History
The Girl in the Café,Drama
The 24th Day,Thriller
Prime Cut,Crime
The Best of Everything,Romance
Summer Magic,Family
The Three Stooges Meet Hercules,Comedy
Race with the Devil,Action
Un Flic,Action
Pusher II: With Blood on My Hands,Drama
A Woman Rebels,History
Duma,Drama
Bitter Victory,War
Lila Says,Drama
Doomed to Die,Crime
Winter Soldier,Documentary
The Third Wheel,Romance
The Sea,Foreign
Teen Witch,Fantasy
The Last of Mrs. Cheyney,Comedy
Cast a Deadly Spell,Mystery
The 40 Year Old Virgin,Romance
The Toolbox Murders,Horror
Red Eye,Thriller
Lightning Bug,Thriller
Man of the West,Western
Dilwale Dulhania Le Jayenge,Drama
Dreamchild,Fantasy
Caché,Drama
Asterix & Obelix Take on Caesar,Adventure
Strings,Animation
Kin-dza-dza!,Drama
Comrades: Almost a Love Story,Romance
Supercross,Adventure
Valiant,Family
The Brothers Grimm,Fantasy
The Desperadoes,Romance
Black Dragons,War
The Holy Girl,Foreign
They Came Back,Fantasy
The Baxter,Romance
The Cave,Adventure
Undiscovered,Romance
Dirty Deeds,Drama
The Constant Gardener,Mystery
Transporter 2,Thriller
Just Like Heaven,Fantasy
Proof,Mystery
Lord of War,Drama
Venom,Thriller
Cry_Wolf,Thriller
Everything is Illuminated,Drama
Thumbsucker,Drama
The Thing About My Folks,Comedy
G,Romance
In Old Chicago,Drama
Now and Forever,Romance
L.A. Without a Map,Comedy
Where Angels Fear to Tread,Foreign
Family Guy Presents Stewie Griffin: The Untold Story,Animation
Revenge of the Ninja,Crime
Sometimes in April,History
Bookies,Action
Police Story 2,Crime
Le Jour se Lève,Drama
New Police Story,Thriller
The Edge of the World,Drama
Golden Boy,Romance
Go West,Western
Why We Fight,Drama
Companeros,Comedy
Will Penny,Western
200 Motels,Comedy
Gertrud,Romance
Come Drink with Me,Action
Kitty Foyle,Drama
Doom,Action
Domino,Crime
Æon Flux,Science
Frankenstein 90,Foreign
Wedlock,Science
Survive Style 5+,Drama
Blue Hill Avenue,Drama
Chapter Two,Drama
16 Years of Alcohol,Drama
The Exorcism of Emily Rose,Drama
Flightplan,Drama
Corpse Bride,Fantasy
Green Street Hooligans,Drama
A History of Violence,Thriller
Oliver Twist,Drama
The Greatest Game Ever Played,Family
Capote,Drama
The Story of Vernon and Irene Castle,History
The Anderson Tapes,Crime
Born to Fight,Action
Final Fantasy VII: Advent Children,Adventure
Roll Bounce,Drama
Daltry Calhoun,Drama
Into the Blue,Thriller
American Yakuza,Drama
The Flowers of St. Francis,Drama
Münchhausen,Comedy
The Curse of the Were-Rabbit,Animation
Seven Swords,Drama
Kiss Kiss Bang Bang,Comedy
A Bittersweet Life,Drama
A Short Film About Love,Romance
"All This, and Heaven Too",Romance
Beowulf & Grendel,Adventure
No Direction Home: Bob Dylan,Music
Valerie and Her Week of Wonders,Adventure
Hail the Conquering Hero,War
Forty Shades of Blue,Romance
Touch the Sound,Music
Angels in America,Fantasy
The Wraith,Science
Factotum,Drama
Sweet Movie,Comedy
Don't Come Knocking,Music
Bullets or Ballots,Drama
In Her Shoes,Drama
55 Days at Peking,Drama
Dead & Breakfast,Horror
Freeze Frame,Drama
Punishment Park,Thriller
The Mating Game,Romance
The Squid and the Whale,Drama
Two for the Money,Crime
Separate Lies,Drama
Fourteen Sucks,Drama
Evelyn Prentice,Mystery
Brokeback Mountain,Romance
Elizabethtown,Drama
Leila,Drama
"Good Night, and Good Luck.",History
Li'l Abner,Music
Dreamer: Inspired By a True Story,Family
The Profession of Arms,Drama
Detective Story,Drama
The Proposition,Adventure
The Gospel,Music
Dandelion,Romance
C.S.A.: The Confederate States of America,Comedy
Left Behind III: World at War,Adventure
Living 'til the End,Romance
Shopgirl,Drama
Kids in America,Drama
Where the Truth Lies,Mystery
Stay,Thriller
Confess,Drama
The Legend of Zorro,Adventure
God's Sandbox,Drama
New York Doll,Music
The Weather Man,Drama
Prime,Drama
One Wonderful Sunday,Comedy
Will Success Spoil Rock Hunter?,Drama
Don't Move,Romance
"A Genius, Two Friends, and an Idiot",Western
Teorema,Drama
Little Fish,Crime
Life Is a Miracle,Drama
Tarzan the Ape Man,Adventure
Tarzan and His Mate,Adventure
The Great Yokai War,Fantasy
The Swindle,Drama
Mahogany,Romance
Angels in Fast Motion,Drama
Week-End in Havana,Romance
South Central,Drama
Damnation Alley,Adventure
The Bridges at Toko-Ri,Drama
Duck Season,Comedy
The Adventures of Prince Achmed,Animation
The Gore Gore Girls,Horror
Revolver,Thriller
Jarhead,War
Ushpizin,Drama
Chicken Little,Family
Romance & Cigarettes,Music
To The Other Side,Family
Dead Man's Shoes,Thriller
Joyeux Noël,Drama
The House That Dripped Blood,Mystery
The Gorgon,Fantasy
Night of the Lepus,Science
The Match Factory Girl,Comedy
Zombie and the Ghost Train,Drama
Highball,Romance
Sword of the Beast,Drama
Just Friends,Romance
Syriana,Thriller
The Best Intentions,Romance
La Vie de Bohème,Drama
Pride & Prejudice,Romance
Keep Your Distance,Mystery
Hi-Life,Romance
Wolf Creek,Thriller
The Descent,Horror
Summer Interlude,Drama
Takeshis',Drama
Forty Guns,Western
Harry Potter and the Goblet of Fire,Fantasy
Dinner with Friends,Drama
Walk the Line,Music
Rent,Romance
Fists in the Pocket,Horror
Zathura: A Space Adventure,Fantasy
Lonesome Jim,Drama
Bee Season,Family
Breakfast on Pluto,Comedy
The Ice Harvest,Adventure
"Yours, Mine & Ours",Family
In The Mix,Comedy
The Wild Geese,Thriller
The Bird with the Crystal Plumage,Mystery
A Good Woman,Drama
Brides,Foreign
The Evil of Frankenstein,Science
The Clockmaker of St. Paul,Drama
The Driver,Crime
Match Point,Thriller
Ziegfeld Follies,Music
The Deep,Thriller
A Southern Yankee,History
Paradise Now,Crime
The Kid & I,Family
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Family
King Kong,Drama
Memoirs of a Geisha,History
The Family Stone,Drama
Kiss of Death,Drama
Havoc,Thriller
Samurai Rebellion,History
Cowards Bend the Knee,Romance
A Generation,Drama
"Ivan the Terrible, Part II: The Boyars' Plot",Drama
Down,Horror
A Room for Romeo Brass,Comedy
Dona Flor and Her Two Husbands,Drama
The Matador,Comedy
Look Both Ways,Romance
7 Seconds,Crime
Beyond the Forest,Thriller
Phffft!,Romance
Mozart and the Whale,Drama
The Organization,Action
Cinderella Liberty,Romance
A Scene at the Sea,Romance
Address Unknown,Foreign
Don't Look Now: We're Being Shot At,War
The Three Burials of Melquiades Estrada,Crime
House of Strangers,Drama
Lili,Family
Executive Protection,Thriller
The Aura,Drama
The Ambushers,Comedy
Munich,Action
The Producers,Music
Mrs Henderson Presents,Drama
The White Countess,History
The Spirit of the Beehive,Fantasy
Kevin & Perry Go Large,Comedy
The Ear,Thriller
The Debutantes,Foreign
Paheli,Thriller
Goodnight Mister Tom,Foreign
The Dentist,Thriller
David Copperfield,Drama
Threads,Science
Yamakasi,Crime
After Image,Drama
After Midnight,Horror
The New World,History
Voices of a Distant Star,Science
Whisky Galore!,Crime
The Master of Ballantrae,Drama
7 Faces of Dr. Lao,Family
Samurai Assassin,Action
Sympathy for Lady Vengeance,Thriller
Grand Theft Parsons,Comedy
Devil's Pond,Drama
The Cross of Lorraine,Drama
The Quiller Memorandum,Thriller
49th Parallel,Drama
Ted Bundy,Drama
District B13,Thriller
BloodRayne,Adventure
Hoodwinked!,Comedy
April's Shower,Romance
Underworld: Evolution,Action
Casper Meets Wendy,Comedy
Hell Drivers,Drama
Séance,Horror
Cul-de-sac,Comedy
Confidentially Yours,Comedy
Revolution,Drama
Project A,Comedy
Sword of Gideon,Drama
The Lower Depths,Crime
Vinci,Comedy
The Creeping Unknown,Science
Hellraiser: Hellseeker,Thriller
Inside Daisy Clover,Music
Gamera vs. Gyaos,Adventure
Over the Edge,Drama
Roads to Koktebel,Foreign
Swamp Women,Adventure
8MM 2,Mystery
On Probation,Crime
The Bird People in China,Drama
Thoughtcrimes,Crime
The Temptations,Drama
Sophie Scholl: The Final Days,History
The Big House,Drama
Matti: Hell Is for Heroes,Drama
As Tears Go By,Action
Bandidas,Comedy
Made in Britain,Drama
A Cock and Bull Story,Drama
The Bitter Tea of General Yen,Romance
Love in the Afternoon,Romance
The Mystery of Rampo,Thriller
Big Momma's House 2,Crime
Nanny McPhee,Comedy
Sweet November,Romance
Panic in Year Zero!,Science
Here Comes the Groom,Music
Tea for Two,Music
Green Dolphin Street,Adventure
Lt. Robin Crusoe U.S.N.,Comedy
Bye Bye Birdie,Comedy
The Comedians of Comedy,Documentary
The Honey Pot,Drama
Final Destination 3,Mystery
I Could Go on Singing,Music
Something New,Drama
Free Money,Crime
The Wind,Romance
Dave Chappelle's Block Party,Documentary
Madame Curie,Romance
Orfeu,Crime
Imagine Me & You,Comedy
Mississippi Mermaid,Drama
Place Vendome,Drama
The Four Horsemen of the Apocalypse,War
Sabah,Comedy
The Call of Cthulhu,Thriller
The Pink Panther,Comedy
Troll,Horror
The Business,Action
Curious George,Animation
The White Diamond,Foreign
When a Stranger Calls,Thriller
Tamara,Horror
Neil Young: Heart of Gold,Music
Freedomland,Thriller
Winter Passing,Drama
Eight Below,Drama
Running Scared,Crime
Madea's Family Reunion,Comedy
Just My Luck,Drama
16 Blocks,Adventure
Agatha and the Storm,Comedy
Bongwater,Romance
Trauma,Mystery
Election,Drama
Half Light,Thriller
Ultimate Avengers,Animation
Ice Age: The Meltdown,Family
All Quiet on the Western Front,History
The Big White,Crime
Cyrano de Bergerac,Drama
Five Children and It,Fantasy
The Naked Spur,Adventure
The Prince & Me 2: The Royal Wedding,Family
Ask the Dust,Romance
V for Vendetta,Thriller
She's the Man,Drama
Thank You for Smoking,Drama
Inside Man,Drama
Tsotsi,Drama
Aquamarine,Romance
Leprechaun 2,Horror
Leprechaun 3,Fantasy
Leprechaun 4: In Space,Fantasy
Story of a Love Affair,Drama
Lights in the Dusk,Drama
Stranger on the Third Floor,Crime
The Hills Have Eyes,Thriller
The Shaggy Dog,Family
Inspector Clouseau,Crime
The Lives of Others,Thriller
The Red and the White,War
"Goodbye South, Goodbye",Drama
Resurrection,Fantasy
Youth of the Beast,Action
Go Tell the Spartans,War
They Call Me Mister Tibbs!,Action
The Lacemaker,Romance
L’argent,Drama
The Trial of Joan of Arc,History
The Caiman,Comedy
Lucky Number Slevin,Thriller
The Wild Blue Yonder,Science
Volver,Drama
Lisbela and the Prisoner,Romance
Urban Legends: Bloody Mary,Thriller
Stay Alive,Thriller
Annie Oakley,Western
Basic Instinct 2,Mystery
Brick,Mystery
The Brothers Lionheart,Fantasy
The Dead Hate the Living!,Comedy
Evil Aliens,Horror
Santa's Slay,Fantasy
The Dark Hours,Science
Fragile,Thriller
The Brotherhood of Justice,Drama
Slither,Horror
Phat Girlz,Romance
Renaissance,Animation
Dead Fish,Adventure
Friends with Money,Drama
The King Is Dancing,History
Reefer Madness: The Movie Musical,Music
I Love Your Work,Mystery
Beauty and the Bastard,Music
Magic,Horror
Candy,Romance
Secrets of a Soul,Drama
The Child,Drama
"Lacombe, Lucien",War
Hoot,Family
Where the Red Fern Grows,Family
Hard Candy,Thriller
Dead Birds,Thriller
La Chinoise,Drama
A Prairie Home Companion,Comedy
Even Money,Drama
Pinocchio and the Emperor of the Night,Adventure
Corvette Summer,Adventure
The Sentinel,Thriller
Mirage,Thriller
The Wild,Animation
My Brother's Wife,Drama
Silent Hill,Mystery
American Dreamz,Drama
Hôtel du Nord,Drama
Irresistible,Mystery
23,Thriller
Kinky Boots,Drama
The Glass Key,Drama
Mission: Impossible III,Action
The Wayward Cloud,Comedy
Die Nibelungen: Siegfried,Drama
Die Nibelungen: Kriemhild's Revenge,Drama
The Coast Guard,Drama
United 93,History
Stick It,Drama
Secret Beyond the Door,Drama
Soldier Blue,Drama
Footlight Parade,Music
LolliLove,Documentary
An American Haunting,Thriller
Down in the Valley,Romance
The Hidden Blade,Romance
Over the Hedge,Animation
Art School Confidential,Drama
Poseidon,Action
The Da Vinci Code,Mystery
X-Men: The Last Stand,Action
The Break-Up,Comedy
Peaceful Warrior,Romance
Cars,Adventure
The Lost City,Romance
Standing Still,Drama
Carlito's Way: Rise to Power,Adventure
Conspirators of Pleasure,Animation
Sinbad of the Seven Seas,Adventure
Vera Cruz,Western
The Notorious Bettie Page,Drama
The Mechanik,Thriller
Parting Glances,Drama
Game 6,Drama
Marilyn Hotchkiss' Ballroom Dancing & Charm School,Drama
The Omen,Horror
Nacho Libre,Family
The Lake House,Drama
Click,Drama
The Seventh Victim,Horror
Bleak Moments,Drama
Edvard Munch,History
The Ace of Hearts,Drama
The Devil Wears Prada,Drama
Pirates of the Caribbean: Dead Man's Chest,Fantasy
"You, Me and Dupree",Romance
Lady in the Water,Thriller
My Super Ex-Girlfriend,Drama
Tammy and the Bachelor,Romance
Lady on a Train,Mystery
Let It Be,Music
"Farewell, Home Sweet Home",Comedy
See No Evil,Thriller
Lady in the Lake,Thriller
Trial on the Road,Drama
The Miracle of Bern,Comedy
The Mother and the Whore,Romance
Test Pilot,Romance
Career Opportunities,Comedy
Hollow Man II,Action
Psych-Out,Thriller
Mountain Patrol,Action
High School Musical,Drama
Crossing the Bridge: The Sound of Istanbul,Music
I Am a Sex Addict,Romance
Forever Mine,Drama
The Ax,Crime
Adam & Steve,Romance
Beyond the Rocks,Romance
Marked Woman,Action
Blessed Event,Comedy
Fearless,Action
Susan Lenox (Her Fall and Rise),Romance
The Adjuster,Drama
The Fast and the Furious: Tokyo Drift,Crime
Garfield: A Tail of Two Kitties,Comedy
Metal: A Headbanger's Journey,Music
Summer in Berlin,Drama
The Public Eye,Adventure
The Bribe,Drama
Without Love,Comedy
Waist Deep,Adventure
The Sheriff and the Satellite Kid,Science
Triple Cross,Adventure
Mad Dog Morgan,Crime
Superman Returns,Fantasy
Edward II,Romance
The Road to Guantanamo,Drama
Edmond,Thriller
The Oh in Ohio,Drama
Little Miss Sunshine,Drama
Brothers of the Head,Drama
Fuse,Drama
Curse of the Pink Panther,Comedy
Mimic: Sentinel,Science
Rock 'n' Roll Nightmare,Music
These Girls,Drama
Instrument: Ten Years with the Band Fugazi,Music
The 300 Spartans,Drama
The Fallen Idol,Mystery
Desperate,Thriller
Knock on Any Door,Drama
China Seas,Action
Krrish,Science
Prophecy,Science
The Kremlin Letter,Action
Young Mr. Lincoln,Drama
Subject Two,Science
Blackjack,Thriller
Three Times,Drama
The Gumball Rally,Adventure
Army of Shadows,Drama
Orchestra Rehearsal,Drama
Little Man,Crime
Dames,Music
Dancing Lady,Drama
The Purple Plain,Action
Coonskin,Animation
Whispering Corridors 2: Memento Mori,Horror
End Game,Mystery
End of the Spear,Drama
Monster House,Comedy
Wrong Side Up,Drama
Just Love Me,Comedy
How Much Do You Love Me?,Romance
Colour Me Kubrick,Drama
Snakes on a Plane,Crime
Scoop,Mystery
Night at the Museum,Adventure
World Trade Center,History
Stranger Than Fiction,Drama
The Good Fairy,Romance
Sione's Wedding,Romance
Miami Vice,Adventure
The Groomsmen,Romance
Shadowboxer,Crime
Each Dawn I Die,Action
Loch Ness,Family
On Dangerous Ground,Drama
Tears of the Black Tiger,Comedy
The Ant Bully,Adventure
Warning Shadows,Fantasy
Michael,Drama
Mrs Palfrey at The Claremont,Drama
The Death of Mr. Lazarescu,Drama
Ciao! Manhattan,Drama
The Rainmaker,Romance
Crank,Thriller
The Secret Life of Words,Romance
The Dudesons Movie,Comedy
The Hurricane,Adventure
Johnny Was,Crime
Played,Crime
The Night Listener,Thriller
Barnyard,Comedy
Murmur of the Heart,Drama
A Canterbury Tale,Thriller
Dirty Mary Crazy Larry,Adventure
Step Up,Drama
Bon Cop Bad Cop,Comedy
Tom Dick and Harry,Fantasy
Mind Game,Animation
Land of the Blind,Thriller
The Moustache,Drama
Wing Chun,Action
Executioners,Comedy
The Legend of the Swordsman,Fantasy
Peking Opera Blues,Comedy
Tideland,Drama
Good News,Music
Thunderbolt,Thriller
G-Men,Adventure
Adam's Apples,Comedy
Cabin in the Sky,Music
Crime Busters,Comedy
Shake It,Drama
Born to Kill,Drama
Heading South,Romance
Seven Men from Now,Adventure
Captain January,Family
Adventures of Don Juan,Adventure
State of the Union,Drama
San Quentin,Drama
36th Precinct,Drama
How to Eat Fried Worms,Drama
Idlewild,Drama
A Slight Case of Murder,Crime
The Ritz,Comedy
My Geisha,Romance
Blithe Spirit,Drama
The Music Box,Comedy
The Red Balloon,Drama
Way Out West,Western
Angel-A,Comedy
Green for Danger,Mystery
Block-Heads,War
The Puffy Chair,Comedy
Lassie,Drama
Mutual Appreciation,Comedy
The Wicker Man,Thriller
Crossover,Adventure
The Quiet,Thriller
Ivanhoe,History
Ronja Robbersdaughter,Drama
Breaking Out,Drama
The Wind That Shakes the Barley,History
Blood on the Moon,Western
Le Notti Bianche,Romance
Fateless,Drama
The Bravados,Action
The Sign of the Cross,History
The Criminal Life of Archibaldo de la Cruz,Crime
Overlord,Drama
Severance,Comedy
Hollywoodland,Thriller
The Covenant,Adventure
Jesse James,Crime
The Last Kiss,Drama
Trust the Man,Drama
Bio Zombie,Comedy
Idiocracy,Comedy
The Bow,Romance
The Crusades,Drama
The Tiger and the Snow,Drama
Pretty Poison,Drama
The Fountain,Adventure
Assassin(s),Crime
Union Pacific,Western
A Boy Named Charlie Brown,Comedy
The Science of Sleep,Drama
City for Conquest,Drama
Initial D,Crime
The Long Voyage Home,Drama
Not as a Stranger,Romance
The Woods,Horror
Everyone's Hero,Adventure
Gridiron Gang,Adventure
Aaltra,Foreign
Wonder Man,Comedy
Lisbon Story,Foreign
Land of Plenty,History
Lemming,Thriller
Taxidermia,Horror
Yuva,Action
Vixen!,Drama
Empire Falls,Romance
The Private Life of Henry VIII,Drama
Apocalypto,Adventure
Raintree County,Romance
Flyboys,Adventure
Jackass Number Two,Comedy
All the King's Men,Thriller
Conversations with Other Women,Romance
The Land Before Time II: The Great Valley Adventure,Family
Father Sergius,Drama
Pan's Labyrinth,Drama
The Conqueror,Adventure
The Guardian,Adventure
Open Season,Animation
School for Scoundrels,Drama
St. Martin's Lane,Drama
G.O.R.A.,Comedy
The Departed,Thriller
Employee of the Month,Romance
Stormbreaker,Action
Sirocco,Adventure
"Hawaii, Oslo",Foreign
Antibodies,Crime
Dr. Cyclops,Horror
Running with Scissors,Comedy
Brute Force,Drama
Ellie Parker,Drama
The Grudge 2,Thriller
Man of the Year,Drama
The Marine,Adventure
Fellini's Casanova,History
The Howards of Virginia,History
The Last Bolshevik,Documentary
Chapayev,Drama
The Elementary Particles,Romance
Little Children,Drama
Marie Antoinette,Romance
F.I.S.T.,Action
Broadway Bill,Drama
Shortbus,Drama
3 Blind Mice,Foreign
Children of Men,Action
The Prestige,Mystery
Flags of Our Fathers,Drama
Sleeping Dogs Lie,Comedy
After Five In The Forest Primeval,Drama
9th Company,History
Jade Warrior,Romance
Spies,Drama
A Guide To Recognizing Your Saints,Drama
13 Tzameti,Thriller
Saw III,Thriller
Catch a Fire,Drama
Death of a President,Drama
Little Secrets,Family
The Kaiser's Lackey,Drama
Corto Maltese in Siberia,Animation
The Butterfly Effect 2,Science
The Charge of the Light Brigade,Adventure
Lunacy,Comedy
Flushed Away,Animation
Perfume: The Story of a Murderer,Fantasy
Arabesque,Adventure
The Santa Clause 3: The Escape Clause,Family
The Long Weekend,Romance
Daddy Long Legs,Music
Ocean Waves,Animation
Joe Cocker - Mad Dogs & Englishmen,Documentary
Four Daughters,Music
"The World, the Flesh and the Devil",Science
Mom and Dad Save the World,Comedy
Boynton Beach Club,Drama
Farce of the Penguins,Documentary
Emmet Otter's Jug-Band Christmas,Comedy
A Good Year,Drama
Vital,Thriller
A Foreign Affair,Drama
For Your Consideration,Drama
Shooting Dogs,History
Casino Royale,Action
Happy Feet,Comedy
Let's Go to Prison,Crime
Déjà Vu,Thriller
Bobby,Drama
10 Items or Less,Drama
The Holiday,Romance
I Wake Up Screaming,Thriller
Luna de Avellaneda,Romance
Snow Cake,Drama
Harsh Times,Drama
London to Brighton,Drama
Gacy,Drama
Fast Food Nation,Drama
Celine and Julie Go Boating,Drama
Min and Bill,Comedy
"20,000 Years in Sing Sing",Crime
The Great Train Robbery,Adventure
Simon of the Desert,History
Tenacious D in The Pick of Destiny,Music
The Facts of Life,Comedy
It's a Wonderful World,Crime
"OSS 117: Cairo, Nest of Spies",Action
Reeker,Mystery
A Brighter Summer Day,Drama
Moog,Drama
The Nativity Story,History
Turistas,Thriller
Blood Diamond,Thriller
Dracula's Daughter,Fantasy
Election 2,Crime
Unaccompanied Minors,Family
Charlotte's Web,Family
Eragon,Action
Fur: An Imaginary Portrait of Diane Arbus,Mystery
Girl Shy,Comedy
The Dam Busters,Action
Another Gay Movie,Romance
The Myth,Adventure
Oyster Farmer,Foreign
Waterloo Bridge,War
Red-Headed Woman,Romance
Lost Horizon,Fantasy
The Man Who Never Was,War
The Place Promised in Our Early Days,Adventure
The Plague Dogs,Animation
The Page Turner,Music
The Decameron,Drama
Freedom Writers,Drama
INLAND EMPIRE,Drama
The History Boys,Drama
Notes on a Scandal,Romance
Children Shouldn't Play with Dead Things,Comedy
Inferno,Drama
The Face Behind the Mask,Drama
The Life of Jesus,Drama
DOA: Dead or Alive,Action
Curse of the Golden Flower,Drama
The Bothersome Man,Drama
The Good German,Crime
Sweet Land,Romance
Letters from Iwo Jima,Adventure
Presenting Lily Mars,Romance
Black Christmas,Thriller
Happily N'Ever After,Comedy
Home of the Brave,Drama
Code Name: The Cleaner,Comedy
Stomp the Yard,Music
Miss Potter,Family
Arthur and the Invisibles,Fantasy
Tell Me Something,Foreign
Loving Annabelle,Romance
Rolling Family,Comedy
The Young Girls of Rochefort,Romance
David and Bathsheba,Romance
The Banquet,Drama
Venus,Comedy
My Bollywood Bride,Romance
Rosario Tijeras,Romance
American Madness,Drama
Invisible Waves,Thriller
The Singer,Romance
Alpha Dog,Drama
The Hitcher,Horror
The Dead Girl,Drama
Testament of Orpheus,Drama
House Of 9,Drama
Time,Drama
Into Great Silence,Foreign
Red Doors,Drama
The Wendell Baker Story,Drama
Juarez,History
The Weeping Meadow,Drama
Daisies,Comedy
Bridge to Terabithia,Drama
Dead Meat,Action
The Blood of a Poet,Fantasy
Shadows in the Sun,Comedy
Neverwas,Fantasy
Record of a Tenement Gentleman,Drama
R-Point,History
Catch and Release,Drama
Smokin' Aces,Comedy
Blood and Chocolate,Fantasy
Epic Movie,Adventure
The Messengers,Thriller
Hannibal Rising,Drama
Billy the Kid vs. Dracula,Comedy
Red Angel,Drama
Cocaine Cowboys,Documentary
Lonely Hearts,Thriller
Ratatouille,Comedy
Five Fingers,Action
Izo,Drama
The Point!,Drama
"Paris, je t'aime",Romance
The Astronaut Farmer,Comedy
Murk,Drama
SPL: Kill Zone,Crime
Mafioso,Action
It's a Boy Girl Thing,Fantasy
Myra Breckinridge,Drama
Vice Squad,Drama
The Ugly Duckling and Me!,Animation
Danika,Horror
The Strange Case of Dr. Jekyll and Mr. Hyde,Science
The Odyssey,Fantasy
Ghost Rider,Action
Breach,Thriller
Daddy's Little Girls,Drama
Music and Lyrics,Music
The Number 23,Drama
Reno 911!: Miami,Adventure
Gray Matters,Romance
Shooting Gallery,Drama
What Will You Do When You Catch Me?,Foreign
The Dagger of Kamui,Action
loudQUIETloud: A Film About the Pixies,Music
My Father and My Son,Drama
Like Mike 2: Streetball,Drama
Lady in Cement,Comedy
Street Trash,Horror
Fighting Elegy,Comedy
Salvatore Giuliano,Drama
First Man Into Space,Horror
Hot Fuzz,Action
Dead Heat on a Merry-Go-Round,Crime
The 36th Chamber of Shaolin,Adventure
The Trial of Billy Jack,Drama
Karla,Drama
The Consequences of Love,Drama
Golden Door,Drama
Emil in Lonneberga,Family
Citizen X,Drama
The Canterbury Tales,Drama
Next,Science
Breaking and Entering,Romance
Changing Times,Foreign
Iraq in Fragments,Foreign
2001 Maniacs,Horror
Wise Guys,Crime
Teen Wolf Too,Fantasy
The Grim Reaper,Thriller
Body Count,Thriller
Zodiac,Drama
Pusher III: I'm the Angel of Death,Thriller
White Noise 2: The Light,Drama
Meshes of the Afternoon,Mystery
Wild Hogs,Adventure
Man About Town,Drama
First on the Moon,Science
Unfaithfully Yours,Romance
The Lathe of Heaven,Fantasy
Atlantis: Milo's Return,Animation
The Westerner,Western
The Ultimate Gift,Drama
300,Adventure
Three Smart Girls,Romance
Starter for 10,Comedy
The Last Mimzy,Family
America America,History
Kippur,Foreign
The Situation,History
Diary of a Hitman,Crime
Flower Drum Song,Music
Becoming Jane,Romance
Right at Your Door,Thriller
Samurai Spy,Drama
The Last Command,History
I Think I Love My Wife,Romance
The Fugitive Kind,Drama
Wilderness,Action
Hipnos,Thriller
Shooter,Drama
The Hills Have Eyes 2,Thriller
TMNT,Animation
The Italian,Foreign
Jindabyne,Drama
The Spider's Stratagem,Drama
Nomad: The Warrior,History
The Tall Target,Thriller
Avenue Montaigne,Drama
Black Book,Thriller
A Moment of Innocence,Drama
R.S.V.P.,Horror
The Five Pennies,Music
Philanthropy,Drama
"Not For, or Against (Quite the Contrary)",Crime
Eklavya: The Royal Guard,Drama
Damnation,Drama
His Kind of Woman,Romance
Turn of Faith,Crime
The Darwin Awards,Romance
Blades of Glory,Comedy
Kissed by Winter,Foreign
Are We Done Yet?,Family
The Reaping,Horror
Firehouse Dog,Comedy
Meet the Robinsons,Comedy
American Hardcore,Music
The Inglorious Bastards,Comedy
Seraphim Falls,Drama
Judge Priest,Drama
The Hoax,Drama
No Way Out,Drama
"Welcome Back, Mr. McDonald",Foreign
How the Grinch Stole Christmas!,Family
Perfect Stranger,Drama
Disturbia,Drama
Aqua Teen Hunger Force Colon Movie Film for Theaters,Comedy
Straight Time,Crime
Puccini for Beginners,Drama
Summer Palace,Romance
In the Year of the Pig,War
The MacKintosh Man,Thriller
La Vie en Rose,Music
Griffin & Phoenix,Drama
The Resurrected,Horror
The Contract,Action
Big Nothing,Comedy
Woman on the Beach,Foreign
Island of Fire,Drama
Vacancy,Thriller
Benny's Video,Crime
In the Land of Women,Comedy
Confetti,Romance
The Devil Commands,Science
Mr. Bean's Holiday,Comedy
Adam & Paul,Drama
The Invisible,Drama
Spider-Man 3,Action
Lucky You,Romance
