imdb_id,movie_title,imdb_url
tt0052077,Plan 9 from Outer Space,https://www.imdb.com/title/tt0052077
tt0018578,Wings,https://www.imdb.com/title/tt0018578
tt0019729,The Broadway Melody,https://www.imdb.com/title/tt0019729
tt0020629,All Quiet on the Western Front,https://www.imdb.com/title/tt0020629
tt0021746,Cimarron,https://www.imdb.com/title/tt0021746
tt0022958,Grand Hotel,https://www.imdb.com/title/tt0022958
tt0023876,Cavalcade,https://www.imdb.com/title/tt0023876
tt0026752,Mutiny on the Bounty,https://www.imdb.com/title/tt0026752
tt0027698,The Great Ziegfeld,https://www.imdb.com/title/tt0027698
tt0029146,The Life of Emile Zola,https://www.imdb.com/title/tt0029146
tt0030993,You Cant Take It With You,https://www.imdb.com/title/tt0030993
tt0033729,How Green Was My Valley,https://www.imdb.com/title/tt0033729
tt0035093,Mrs. Miniver,https://www.imdb.com/title/tt0035093
tt0036872,Going My Way,https://www.imdb.com/title/tt0036872
tt0037884,The Lost Weekend,https://www.imdb.com/title/tt0037884
tt0036868,The Best Years of Our Lives,https://www.imdb.com/title/tt0036868
tt0039416,Gentlemans Agreement,https://www.imdb.com/title/tt0039416
tt0040416,Hamlet,https://www.imdb.com/title/tt0040416
tt0041113,All the Kings Men,https://www.imdb.com/title/tt0041113
tt0044672,The Greatest Show on Earth,https://www.imdb.com/title/tt0044672
tt0045793,From Here to Eternity,https://www.imdb.com/title/tt0045793
tt0047296,On the Waterfront,https://www.imdb.com/title/tt0047296
tt0048356,Marty,https://www.imdb.com/title/tt0048356
tt0055614,West Side Story,https://www.imdb.com/title/tt0055614
tt0057590,Tom Jones,https://www.imdb.com/title/tt0057590
tt0060665,A Man for All Seasons,https://www.imdb.com/title/tt0060665
tt0061811,In the Heat of the Night,https://www.imdb.com/title/tt0061811
tt0063385,Oliver!,https://www.imdb.com/title/tt0063385
tt0064665,Midnight Cowboy,https://www.imdb.com/title/tt0064665
tt0067116,The French Connection,https://www.imdb.com/title/tt0067116
tt0075148,Rocky,https://www.imdb.com/title/tt0075148
tt0079417,Kramer vs. Kramer,https://www.imdb.com/title/tt0079417
tt0081283,Ordinary People,https://www.imdb.com/title/tt0081283
tt0082158,Chariots of Fire,https://www.imdb.com/title/tt0082158
tt0086425,Terms of Endearment,https://www.imdb.com/title/tt0086425
tt0089755,Out of Africa,https://www.imdb.com/title/tt0089755
tt0093389,The Last Emperor,https://www.imdb.com/title/tt0093389
tt0095953,Rain Man,https://www.imdb.com/title/tt0095953
tt0097239,Driving Miss Daisy,https://www.imdb.com/title/tt0097239
tt0065063,Take the Money and Run,https://www.imdb.com/title/tt0065063
tt0067309,Klute,https://www.imdb.com/title/tt0067309
tt0087995,Repo Man,https://www.imdb.com/title/tt0087995
tt0100142,Metropolitan,https://www.imdb.com/title/tt0100142
tt0091369,Labyrinth,https://www.imdb.com/title/tt0091369
tt0088847,The Breakfast Club,https://www.imdb.com/title/tt0088847
tt0089686,A Nightmare on Elm Street Part 2: Freddys Revenge,https://www.imdb.com/title/tt0089686
tt0093629,A Nightmare on Elm Street 3: Dream Warriors,https://www.imdb.com/title/tt0093629
tt0095742,A Nightmare on Elm Street 4: The Dream Master,https://www.imdb.com/title/tt0095742
tt0097981,A Nightmare on Elm Street 5: The Dream Child,https://www.imdb.com/title/tt0097981
tt0101917,Freddys Dead: The Final Nightmare,https://www.imdb.com/title/tt0101917
tt0080761,Friday the 13th,https://www.imdb.com/title/tt0080761
tt0082418,Friday the 13th Part 2,https://www.imdb.com/title/tt0082418
tt0083972,Friday the 13th Part III,https://www.imdb.com/title/tt0083972
tt0087298,Friday the 13th: The Final Chapter,https://www.imdb.com/title/tt0087298
tt0089173,Friday the 13th: A New Beginning,https://www.imdb.com/title/tt0089173
tt0091080,Friday the 13th Part VI: Jason Lives,https://www.imdb.com/title/tt0091080
tt0095179,Friday the 13th Part VII: The New Blood,https://www.imdb.com/title/tt0095179
tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan,https://www.imdb.com/title/tt0097388
tt0077651,Halloween,https://www.imdb.com/title/tt0077651
tt0082495,Halloween II,https://www.imdb.com/title/tt0082495
tt0085636,Halloween III: Season of the Witch,https://www.imdb.com/title/tt0085636
tt0095271,Halloween 4: The Return of Michael Myers,https://www.imdb.com/title/tt0095271
tt0097474,Halloween 5: The Revenge of Michael Myers,https://www.imdb.com/title/tt0097474
tt0081383,Prom Night,https://www.imdb.com/title/tt0081383
tt0093176,Hello Mary Lou: Prom Night II,https://www.imdb.com/title/tt0093176
tt0098136,Prom Night III: The Last Kiss,https://www.imdb.com/title/tt0098136
tt0105179,Prom Night IV: Deliver Us from Evil,https://www.imdb.com/title/tt0105179
tt0094862,Childs Play,https://www.imdb.com/title/tt0094862
tt0099253,Childs Play 2,https://www.imdb.com/title/tt0099253
tt0103956,Childs Play 3,https://www.imdb.com/title/tt0103956
tt0084516,Poltergeist,https://www.imdb.com/title/tt0084516
tt0091778,Poltergeist II: The Other Side,https://www.imdb.com/title/tt0091778
tt0095889,Poltergeist III,https://www.imdb.com/title/tt0095889
tt0070047,The Exorcist,https://www.imdb.com/title/tt0070047
tt0076009,Exorcist II: The Heretic,https://www.imdb.com/title/tt0076009
tt0099528,The Exorcist III,https://www.imdb.com/title/tt0099528
tt0093409,Lethal Weapon,https://www.imdb.com/title/tt0093409
tt0097733,Lethal Weapon 2,https://www.imdb.com/title/tt0097733
tt0104714,Lethal Weapon 3,https://www.imdb.com/title/tt0104714
tt0087363,Gremlins,https://www.imdb.com/title/tt0087363
tt0099700,Gremlins 2: The New Batch,https://www.imdb.com/title/tt0099700
tt0089218,The Goonies,https://www.imdb.com/title/tt0089218
tt0120746,The Mask of Zorro,https://www.imdb.com/title/tt0120746
tt0119910,Polish Wedding,https://www.imdb.com/title/tt0119910
tt0117898,This World Then the Fireworks,https://www.imdb.com/title/tt0117898
tt0070723,Soylent Green,https://www.imdb.com/title/tt0070723
tt0017136,Metropolis,https://www.imdb.com/title/tt0017136
tt0096874,Back to the Future Part II,https://www.imdb.com/title/tt0096874
tt0099088,Back to the Future Part III,https://www.imdb.com/title/tt0099088
tt0069113,The Poseidon Adventure,https://www.imdb.com/title/tt0069113
tt0076054,Freaky Friday,https://www.imdb.com/title/tt0076054
tt0054594,The Absent-Minded Professor,https://www.imdb.com/title/tt0054594
tt0078790,The Apple Dumpling Gang Rides Again,https://www.imdb.com/title/tt0078790
tt0054649,Babes in Toyland,https://www.imdb.com/title/tt0054649
tt0034492,Bambi,https://www.imdb.com/title/tt0034492
tt0047478,七人の侍,https://www.imdb.com/title/tt0047478
tt0094947,Dangerous Liaisons,https://www.imdb.com/title/tt0094947
tt0087182,Dune,https://www.imdb.com/title/tt0087182
tt0095497,The Last Temptation of Christ,https://www.imdb.com/title/tt0095497
tt0099674,The Godfather: Part III,https://www.imdb.com/title/tt0099674
tt0102757,The Rapture,https://www.imdb.com/title/tt0102757
tt0119558,Lolita,https://www.imdb.com/title/tt0119558
tt0134619,Disturbing Behavior,https://www.imdb.com/title/tt0134619
tt0120741,Jane Austens Mafia!,https://www.imdb.com/title/tt0120741
tt0120815,Saving Private Ryan,https://www.imdb.com/title/tt0120815
tt0137386,Billys Hollywood Screen Kiss,https://www.imdb.com/title/tt0137386
tt0119007,东宫西宫,https://www.imdb.com/title/tt0119007
tt0066728,The Million Dollar Duck,https://www.imdb.com/title/tt0066728
tt0066811,The Barefoot Executive,https://www.imdb.com/title/tt0066811
tt0088814,The Black Cauldron,https://www.imdb.com/title/tt0088814
tt0078869,The Black Hole,https://www.imdb.com/title/tt0078869
tt0062737,Blackbeards Ghost,https://www.imdb.com/title/tt0062737
tt0109287,Blank Check,https://www.imdb.com/title/tt0109287
tt0075807,Candleshoe,https://www.imdb.com/title/tt0075807
tt0077305,The Cat from Outer Space,https://www.imdb.com/title/tt0077305
tt0097053,Cheetah,https://www.imdb.com/title/tt0097053
tt0065566,The Computer Wore Tennis Shoes,https://www.imdb.com/title/tt0065566
tt0082199,Condorman,https://www.imdb.com/title/tt0082199
tt0109520,D2: The Mighty Ducks,https://www.imdb.com/title/tt0109520
tt0052722,Darby OGill and the Little People,https://www.imdb.com/title/tt0052722
tt0082263,The Devil and Max Devlin,https://www.imdb.com/title/tt0082263
tt0106868,A Far Off Place,https://www.imdb.com/title/tt0106868
tt0091059,Flight of the Navigator,https://www.imdb.com/title/tt0091059
tt0061715,The Gnome-Mobile,https://www.imdb.com/title/tt0061715
tt0091149,The Great Mouse Detective,https://www.imdb.com/title/tt0091149
tt0061749,The Happiest Millionaire,https://www.imdb.com/title/tt0061749
tt0080861,Herbie Goes Bananas,https://www.imdb.com/title/tt0080861
tt0076137,Herbie Goes To Monte Carlo,https://www.imdb.com/title/tt0076137
tt0107120,Hocus Pocus,https://www.imdb.com/title/tt0107120
tt0104437,Honey I Blew Up the Kid,https://www.imdb.com/title/tt0104437
tt0097523,Honey I Shrunk the Kids,https://www.imdb.com/title/tt0097523
tt0077698,Hot Lead & Cold Feet,https://www.imdb.com/title/tt0077698
tt0056095,In Search of the Castaways,https://www.imdb.com/title/tt0056095
tt0057180,The Incredible Journey,https://www.imdb.com/title/tt0057180
tt0120768,The Negotiator,https://www.imdb.com/title/tt0120768
tt0120783,The Parent Trap,https://www.imdb.com/title/tt0120783
tt0131857,BASEketball,https://www.imdb.com/title/tt0131857
tt0119165,Full Tilt Boogie,https://www.imdb.com/title/tt0119165
tt0120687,The Governess,https://www.imdb.com/title/tt0120687
tt0124115,Le septième ciel,https://www.imdb.com/title/tt0124115
tt0098213,Roger & Me,https://www.imdb.com/title/tt0098213
tt0089853,The Purple Rose of Cairo,https://www.imdb.com/title/tt0089853
tt0039689,Out of the Past,https://www.imdb.com/title/tt0039689
tt0059113,Doctor Zhivago,https://www.imdb.com/title/tt0059113
tt0083922,Fanny och Alexander,https://www.imdb.com/title/tt0083922
tt0090203,The Trip to Bountiful,https://www.imdb.com/title/tt0090203
tt0086423,Tender Mercies,https://www.imdb.com/title/tt0086423
tt0106273,And the Band Played On,https://www.imdb.com/title/tt0106273
tt0096734,The Burbs,https://www.imdb.com/title/tt0096734
tt0089126,Fandango,https://www.imdb.com/title/tt0089126
tt0071910,Il portiere di notte,https://www.imdb.com/title/tt0071910
tt0082736,Mephisto,https://www.imdb.com/title/tt0082736
tt0090756,Blue Velvet,https://www.imdb.com/title/tt0090756
tt0089385,The Journey of Natty Gann,https://www.imdb.com/title/tt0089385
tt0061852,The Jungle Book,https://www.imdb.com/title/tt0061852
tt0053994,Kidnapped,https://www.imdb.com/title/tt0053994
tt0048280,Lady and the Tramp,https://www.imdb.com/title/tt0048280
tt0097757,The Little Mermaid,https://www.imdb.com/title/tt0097757
tt0104868,The Mighty Ducks,https://www.imdb.com/title/tt0104868
tt0104940,The Muppet Christmas Carol,https://www.imdb.com/title/tt0104940
tt0104990,Newsies,https://www.imdb.com/title/tt0104990
tt0055254,One Hundred and One Dalmatians,https://www.imdb.com/title/tt0055254
tt0089731,One Magic Christmas,https://www.imdb.com/title/tt0089731
tt0046183,Peter Pan,https://www.imdb.com/title/tt0046183
tt0081353,Popeye,https://www.imdb.com/title/tt0081353
tt0100477,The Rescuers Down Under,https://www.imdb.com/title/tt0100477
tt0076618,The Rescuers,https://www.imdb.com/title/tt0076618
tt0078158,Return from Witch Mountain,https://www.imdb.com/title/tt0078158
tt0107952,The Return of Jafar,https://www.imdb.com/title/tt0107952
tt0089908,Return to Oz,https://www.imdb.com/title/tt0089908
tt0102803,The Rocketeer,https://www.imdb.com/title/tt0102803
tt0075200,The Shaggy D.A.,https://www.imdb.com/title/tt0075200
tt0053285,Sleeping Beauty,https://www.imdb.com/title/tt0053285
tt0086336,Something Wicked This Way Comes,https://www.imdb.com/title/tt0086336
tt0057518,Son of Flubber,https://www.imdb.com/title/tt0057518
tt0038969,Song of the South,https://www.imdb.com/title/tt0038969
tt0088161,Splash,https://www.imdb.com/title/tt0088161
tt0111271,Squanto: A Warriors Tale,https://www.imdb.com/title/tt0111271
tt0019422,Steamboat Willie,https://www.imdb.com/title/tt0019422
tt0111359,Tall Tale,https://www.imdb.com/title/tt0111359
tt0084783,Tex,https://www.imdb.com/title/tt0084783
tt0084827,Tron,https://www.imdb.com/title/tt0084827
tt0108265,Swing Kids,https://www.imdb.com/title/tt0108265
tt0120694,Halloween: H20,https://www.imdb.com/title/tt0120694
tt0102250,L.A. Story,https://www.imdb.com/title/tt0102250
tt0079367,The Jerk,https://www.imdb.com/title/tt0079367
tt0083798,Dead Men Dont Wear Plaid,https://www.imdb.com/title/tt0083798
tt0085894,The Man with Two Brains,https://www.imdb.com/title/tt0085894
tt0101969,Grand Canyon,https://www.imdb.com/title/tt0101969
tt0099697,Graveyard Shift,https://www.imdb.com/title/tt0099697
tt0086066,The Outsiders,https://www.imdb.com/title/tt0086066
tt0087469,Indiana Jones and the Temple of Doom,https://www.imdb.com/title/tt0087469
tt0077869,The Lord of the Rings,https://www.imdb.com/title/tt0077869
tt0087803,Nineteen Eighty-Four,https://www.imdb.com/title/tt0087803
tt0085407,The Dead Zone,https://www.imdb.com/title/tt0085407
tt0091499,Maximum Overdrive,https://www.imdb.com/title/tt0091499
tt0107665,Needful Things,https://www.imdb.com/title/tt0107665
tt0085382,Cujo,https://www.imdb.com/title/tt0085382
tt0087050,Children of the Corn,https://www.imdb.com/title/tt0087050
tt0096787,All Dogs Go to Heaven,https://www.imdb.com/title/tt0096787
tt0101272,The Addams Family,https://www.imdb.com/title/tt0101272
tt0120631,EverAfter,https://www.imdb.com/title/tt0120631
tt0120832,Snake Eyes,https://www.imdb.com/title/tt0120832
tt0128214,First Love Last Rites,https://www.imdb.com/title/tt0128214
tt0120813,Safe Men,https://www.imdb.com/title/tt0120813
tt0120056,Die Salzmänner von Tibet,https://www.imdb.com/title/tt0120056
tt0080388,Atlantic City,https://www.imdb.com/title/tt0080388
tt0077711,Höstsonaten,https://www.imdb.com/title/tt0077711
tt0061184,Whos Afraid of Virginia Woolf?,https://www.imdb.com/title/tt0061184
tt0092513,Adventures in Babysitting,https://www.imdb.com/title/tt0092513
tt0090305,Weird Science,https://www.imdb.com/title/tt0090305
tt0061584,Doctor Dolittle,https://www.imdb.com/title/tt0061584
tt0057372,The Nutty Professor,https://www.imdb.com/title/tt0057372
tt0070016,Charlottes Web,https://www.imdb.com/title/tt0070016
tt0078480,Watership Down,https://www.imdb.com/title/tt0078480
tt0084649,The Secret of NIMH,https://www.imdb.com/title/tt0084649
tt0083791,The Dark Crystal,https://www.imdb.com/title/tt0083791
tt0090633,An American Tail,https://www.imdb.com/title/tt0090633
tt0101329,An American Tail: Fievel Goes West,https://www.imdb.com/title/tt0101329
tt0089469,Legend,https://www.imdb.com/title/tt0089469
tt0088128,Sixteen Candles,https://www.imdb.com/title/tt0088128
tt0091790,Pretty in Pink,https://www.imdb.com/title/tt0091790
tt0090060,St. Elmos Fire,https://www.imdb.com/title/tt0090060
tt0090848,The Clan of the Cave Bear,https://www.imdb.com/title/tt0090848
tt0091223,House,https://www.imdb.com/title/tt0091223
tt0093220,House II: The Second Story,https://www.imdb.com/title/tt0093220
tt0080801,The Gods Must Be Crazy,https://www.imdb.com/title/tt0080801
tt0097443,The Gods Must Be Crazy II,https://www.imdb.com/title/tt0097443
tt0140796,Air Bud: Golden Receiver,https://www.imdb.com/title/tt0140796
tt0118661,The Avengers,https://www.imdb.com/title/tt0118661
tt0120703,How Stella Got Her Groove Back,https://www.imdb.com/title/tt0120703
tt0120831,Slums of Beverly Hills,https://www.imdb.com/title/tt0120831
tt0133413,Il testimone dello sposo,https://www.imdb.com/title/tt0133413
tt0129923,La femme de chambre du Titanic,https://www.imdb.com/title/tt0129923
tt0116516,Henry II Portrait of a Serial Killer,https://www.imdb.com/title/tt0116516
tt0099763,Henry: Portrait of a Serial Killer,https://www.imdb.com/title/tt0099763
tt0063522,Rosemarys Baby,https://www.imdb.com/title/tt0063522
tt0088323,The Neverending Story,https://www.imdb.com/title/tt0088323
tt0100240,The Neverending Story II: The Next Chapter,https://www.imdb.com/title/tt0100240
tt0080391,Attack of the Killer Tomatoes!,https://www.imdb.com/title/tt0080391
tt0094077,Surf Nazis Must Die,https://www.imdb.com/title/tt0094077
tt0119517,Your Friends & Neighbors,https://www.imdb.com/title/tt0119517
tt0124595,Return to Paradise,https://www.imdb.com/title/tt0124595
tt0120611,Blade,https://www.imdb.com/title/tt0120611
tt0120576,Dance with Me,https://www.imdb.com/title/tt0120576
tt0118301,Dead Man on Campus,https://www.imdb.com/title/tt0118301
tt0120901,Wrongfully Accused,https://www.imdb.com/title/tt0120901
tt0119778,Next Stop Wonderland,https://www.imdb.com/title/tt0119778
tt0120692,Strike!,https://www.imdb.com/title/tt0120692
tt0095709,The Navigator: A Medieval Odyssey,https://www.imdb.com/title/tt0095709
tt0094721,Beetlejuice,https://www.imdb.com/title/tt0094721
tt0119033,Déjà Vu,https://www.imdb.com/title/tt0119033
tt0040746,Rope,https://www.imdb.com/title/tt0040746
tt0074512,Family Plot,https://www.imdb.com/title/tt0074512
tt0068611,Frenzy,https://www.imdb.com/title/tt0068611
tt0065112,Topaz,https://www.imdb.com/title/tt0065112
tt0061107,Torn Curtain,https://www.imdb.com/title/tt0061107
tt0058329,Marnie,https://www.imdb.com/title/tt0058329
tt0051207,The Wrong Man,https://www.imdb.com/title/tt0051207
tt0049470,The Man Who Knew Too Much,https://www.imdb.com/title/tt0049470
tt0048750,The Trouble with Harry,https://www.imdb.com/title/tt0048750
tt0045897,I Confess,https://www.imdb.com/title/tt0045897
tt0044079,Strangers on a Train,https://www.imdb.com/title/tt0044079
tt0042994,Stage Fright,https://www.imdb.com/title/tt0042994
tt0120577,54,https://www.imdb.com/title/tt0120577
tt0119346,I Married a Strange Person!,https://www.imdb.com/title/tt0119346
tt0123324,Why Do Fools Fall In Love,https://www.imdb.com/title/tt0123324
tt0119453,Keep the Aspidistra Flying,https://www.imdb.com/title/tt0119453
tt0139564,Regarde la Mer,https://www.imdb.com/title/tt0139564
tt0096446,Willow,https://www.imdb.com/title/tt0096446
tt0094226,The Untouchables,https://www.imdb.com/title/tt0094226
tt0120654,Dirty Work,https://www.imdb.com/title/tt0120654
tt0120724,Knock Off,https://www.imdb.com/title/tt0120724
tt0119125,Firelight,https://www.imdb.com/title/tt0119125
tt0139468,Modulations,https://www.imdb.com/title/tt0139468
tt0119892,Phoenix,https://www.imdb.com/title/tt0119892
tt0042004,Under Capricorn,https://www.imdb.com/title/tt0042004
tt0039694,The Paradine Case,https://www.imdb.com/title/tt0039694
tt0037017,Lifeboat,https://www.imdb.com/title/tt0037017
tt0036342,Shadow of a Doubt,https://www.imdb.com/title/tt0036342
tt0035279,Saboteur,https://www.imdb.com/title/tt0035279
tt0033922,Mr. & Mrs. Smith,https://www.imdb.com/title/tt0033922
tt0034248,Suspicion,https://www.imdb.com/title/tt0034248
tt0031505,Jamaica Inn,https://www.imdb.com/title/tt0031505
tt0030341,The Lady Vanishes,https://www.imdb.com/title/tt0030341
tt0029811,Young and Innocent,https://www.imdb.com/title/tt0029811
tt0028212,Sabotage,https://www.imdb.com/title/tt0028212
tt0028231,Secret Agent,https://www.imdb.com/title/tt0028231
tt0025452,The Man Who Knew Too Much,https://www.imdb.com/title/tt0025452
tt0024747,Waltzes from Vienna,https://www.imdb.com/title/tt0024747
tt0023285,Number Seventeen,https://www.imdb.com/title/tt0023285
tt0023395,Rich and Strange,https://www.imdb.com/title/tt0023395
tt0022395,The Skin Game,https://www.imdb.com/title/tt0022395
tt0020852,Elstree Calling,https://www.imdb.com/title/tt0020852
tt0021015,Juno and the Paycock,https://www.imdb.com/title/tt0021015
tt0021165,Murder!,https://www.imdb.com/title/tt0021165
tt0020142,The Manxman,https://www.imdb.com/title/tt0020142
tt0019702,Blackmail,https://www.imdb.com/title/tt0019702
tt0018756,Champagne,https://www.imdb.com/title/tt0018756
tt2140519,The Farmers Wife,https://www.imdb.com/title/tt2140519
tt0017825,Downhill,https://www.imdb.com/title/tt0017825
tt0017843,Easy Virtue,https://www.imdb.com/title/tt0017843
tt0018328,The Ring,https://www.imdb.com/title/tt0018328
tt0017075,The Lodger: A Story of the London Fog,https://www.imdb.com/title/tt0017075
tt0016230,The Pleasure Garden,https://www.imdb.com/title/tt0016230
tt0128442,Rounders,https://www.imdb.com/title/tt0128442
tt0123755,Cube,https://www.imdb.com/title/tt0123755
tt0118980,Digging to China,https://www.imdb.com/title/tt0118980
tt0165857,Lets Talk About Sex,https://www.imdb.com/title/tt0165857
tt0120775,One Mans Hero,https://www.imdb.com/title/tt0120775
tt0124879,Simon Birch,https://www.imdb.com/title/tt0124879
tt0119934,Without Limits,https://www.imdb.com/title/tt0119934
tt0075040,Pasqualino Settebellezze,https://www.imdb.com/title/tt0075040
tt0073817,Travolti da un insolito destino nellazzurro mare dagosto,https://www.imdb.com/title/tt0073817
tt0081207,My Bodyguard,https://www.imdb.com/title/tt0081207
tt0085346,Class,https://www.imdb.com/title/tt0085346
tt0087359,Grandview U.S.A.,https://www.imdb.com/title/tt0087359
tt0092699,Broadcast News,https://www.imdb.com/title/tt0092699
tt0092537,The Allnighter,https://www.imdb.com/title/tt0092537
tt0096463,Working Girl,https://www.imdb.com/title/tt0096463
tt0096166,Stars & Bars,https://www.imdb.com/title/tt0096166
tt0095593,Married to the Mob,https://www.imdb.com/title/tt0095593
tt0098258,Say Anything...,https://www.imdb.com/title/tt0098258
tt0100212,My Blue Heaven,https://www.imdb.com/title/tt0100212
tt0100134,Men Dont Leave,https://www.imdb.com/title/tt0100134
tt0101530,The Cabinet of Dr. Ramirez,https://www.imdb.com/title/tt0101530
tt0104412,Hero,https://www.imdb.com/title/tt0104412
tt0105629,Toys,https://www.imdb.com/title/tt0105629
tt0082172,Choices,https://www.imdb.com/title/tt0082172
tt0084938,Young Doctors in Love,https://www.imdb.com/title/tt0084938
tt0084472,Parasite,https://www.imdb.com/title/tt0084472
tt0087810,No Small Affair,https://www.imdb.com/title/tt0087810
tt0086973,Blame It on Rio,https://www.imdb.com/title/tt0086973
tt0092225,Wisdom,https://www.imdb.com/title/tt0092225
tt0091680,One Crazy Summer,https://www.imdb.com/title/tt0091680
tt0090583,About Last Night...,https://www.imdb.com/title/tt0090583
tt0096073,The Seventh Sign,https://www.imdb.com/title/tt0096073
tt0098625,Were No Angels,https://www.imdb.com/title/tt0098625
tt0102558,Nothing but Trouble,https://www.imdb.com/title/tt0102558
tt0101523,The Butchers Wife,https://www.imdb.com/title/tt0101523
tt0102469,Mortal Thoughts,https://www.imdb.com/title/tt0102469
tt0104257,A Few Good Men,https://www.imdb.com/title/tt0104257
tt0107211,Indecent Proposal,https://www.imdb.com/title/tt0107211
tt0120788,Permanent Midnight,https://www.imdb.com/title/tt0120788
tt0120776,One True Thing,https://www.imdb.com/title/tt0120776
tt0120812,Rush Hour,https://www.imdb.com/title/tt0120812
tt0113658,Lilians Story,https://www.imdb.com/title/tt0113658
tt0118736,Six-String Samurai,https://www.imdb.com/title/tt0118736
tt0120835,A Soldiers Daughter Never Cries,https://www.imdb.com/title/tt0120835
tt0120162,Somewhere in the City,https://www.imdb.com/title/tt0120162
tt0122690,Ronin,https://www.imdb.com/title/tt0122690
tt0146336,Urban Legend,https://www.imdb.com/title/tt0146336
tt0118863,Clay Pigeons,https://www.imdb.com/title/tt0118863
tt0119802,Monument Ave.,https://www.imdb.com/title/tt0119802
tt0126604,Pecker,https://www.imdb.com/title/tt0126604
tt0100594,The Sheltering Sky,https://www.imdb.com/title/tt0100594
tt0109206,Bandit Queen,https://www.imdb.com/title/tt0109206
tt0063850,If....,https://www.imdb.com/title/tt0063850
tt0080731,The Fiendish Plot of Dr. Fu Manchu,https://www.imdb.com/title/tt0080731
tt0047573,Them!,https://www.imdb.com/title/tt0047573
tt0084787,The Thing,https://www.imdb.com/title/tt0084787
tt0105151,The Player,https://www.imdb.com/title/tt0105151
tt0081554,Stardust Memories,https://www.imdb.com/title/tt0081554
tt0099487,Edward Scissorhands,https://www.imdb.com/title/tt0099487
tt0117276,Overnight Delivery,https://www.imdb.com/title/tt0117276
tt0144604,Shadrach,https://www.imdb.com/title/tt0144604
tt0120587,Antz,https://www.imdb.com/title/tt0120587
tt0120823,The Impostors,https://www.imdb.com/title/tt0120823
tt0120770,A Night at the Roxbury,https://www.imdb.com/title/tt0120770
tt0120889,What Dreams May Come,https://www.imdb.com/title/tt0120889
tt0124102,Strangeland,https://www.imdb.com/title/tt0124102
tt0052607,The Battle of the Sexes,https://www.imdb.com/title/tt0052607
tt0063462,The Producers,https://www.imdb.com/title/tt0063462
tt0082517,History of the World: Part I,https://www.imdb.com/title/tt0082517
tt0104952,My Cousin Vinny,https://www.imdb.com/title/tt0104952
tt0073440,Nashville,https://www.imdb.com/title/tt0073440
tt0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,https://www.imdb.com/title/tt0119577
tt0139615,Slam,https://www.imdb.com/title/tt0139615
tt0120701,Holy Man,https://www.imdb.com/title/tt0120701
tt0122642,One Tough Cop,https://www.imdb.com/title/tt0122642
tt0069966,Detroit 9000,https://www.imdb.com/title/tt0069966
tt0141824,Die Siebtelbauern,https://www.imdb.com/title/tt0141824
tt0119670,The Mighty,https://www.imdb.com/title/tt0119670
tt0086837,2010,https://www.imdb.com/title/tt0086837
tt0090830,Children of a Lesser God,https://www.imdb.com/title/tt0090830
tt0080678,The Elephant Man,https://www.imdb.com/title/tt0080678
tt0120603,Beloved,https://www.imdb.com/title/tt0120603
tt0144120,Bride of Chucky,https://www.imdb.com/title/tt0144120
tt0120791,Practical Magic,https://www.imdb.com/title/tt0120791
tt0119534,The Alarmist,https://www.imdb.com/title/tt0119534
tt0147612,Happiness,https://www.imdb.com/title/tt0147612
tt0119986,Reach The Rock,https://www.imdb.com/title/tt0119986
tt0118636,Apt Pupil,https://www.imdb.com/title/tt0118636
tt0120789,Pleasantville,https://www.imdb.com/title/tt0120789
tt0120157,Soldier,https://www.imdb.com/title/tt0120157
tt0150230,The Cruise,https://www.imdb.com/title/tt0150230
tt0118799,La vita è bella,https://www.imdb.com/title/tt0118799
tt0124819,Orgazmo,https://www.imdb.com/title/tt0124819
tt0143874,Shattered Image,https://www.imdb.com/title/tt0143874
tt0100740,Tales from the Darkside: The Movie,https://www.imdb.com/title/tt0100740
tt0120877,Vampires,https://www.imdb.com/title/tt0120877
tt0120586,American History X,https://www.imdb.com/title/tt0120586
tt0116481,Hands on a Hard Body: The Documentary,https://www.imdb.com/title/tt0116481
tt0120722,Living Out Loud,https://www.imdb.com/title/tt0120722
tt0158493,Belly,https://www.imdb.com/title/tt0158493
tt0120684,Gods and Monsters,https://www.imdb.com/title/tt0120684
tt0133952,The Siege,https://www.imdb.com/title/tt0133952
tt0120484,The Waterboy,https://www.imdb.com/title/tt0120484
tt0127536,Elizabeth,https://www.imdb.com/title/tt0127536
tt0120879,Velvet Goldmine,https://www.imdb.com/title/tt0120879
tt0130018,I Still Know What You Did Last Summer,https://www.imdb.com/title/tt0130018
tt0155753,Ill Be Home for Christmas,https://www.imdb.com/title/tt0155753
tt0119643,Meet Joe Black,https://www.imdb.com/title/tt0119643
tt0120643,Dancing at Lughnasa,https://www.imdb.com/title/tt0120643
tt0116488,Hard Core Logo,https://www.imdb.com/title/tt0116488
tt0120767,The Naked Man,https://www.imdb.com/title/tt0120767
tt0089941,Runaway Train,https://www.imdb.com/title/tt0089941
tt0090934,Desert Bloom,https://www.imdb.com/title/tt0090934
tt0073747,The Stepford Wives,https://www.imdb.com/title/tt0073747
tt0087932,The Pope of Greenwich Village,https://www.imdb.com/title/tt0087932
tt0091954,Sid & Nancy,https://www.imdb.com/title/tt0091954
