movie_title,genre_3
Society,Horror
Son of the Bride,Romance
Ballistic: Ecks vs. Sever,Thriller
8 Women,Music
Secretary,Romance
Spirited Away,Animation
The Tuxedo,Comedy
Wasabi,Comedy
Jonah: A VeggieTales Movie,Animation
Red Dragon,Horror
Bloody Sunday,Drama
Heaven,Romance
Powaqqatsi,Music
The Incredible Mr. Limpet,Family
The Fan,Thriller
Flashback,Crime
Hanky Panky,Comedy
Seance on a Wet Afternoon,Crime
Below,Mystery
The Rules of Attraction,Romance
Tuck Everlasting,Fantasy
Punch-Drunk Love,Romance
Safe Conduct,History
Abandon,Thriller
The 51st State,Comedy
Naqoyqatsi,Music
Russian Ark,Fantasy
Billy Bathgate,Thriller
Grave of the Fireflies,War
Jason Goes to Hell: The Final Friday,Thriller
Staying Alive,Music
Tom Horn,Western
When Time Ran Out...,Drama
Xanadu,Romance
...All the Marbles,Drama
Absence of Malice,Thriller
The Amateur,Thriller
Blow Out,Thriller
Charlie Chan and the Curse of the Dragon Queen,Thriller
A Friend Is a Treasure,Comedy
Knock on Wood,Adventure
Deadly Blessing,Thriller
Enter the Ninja,Drama
The Entity,Thriller
Eye of the Needle,Romance
Eyewitness,Thriller
The Four Seasons,Romance
Galaxy of Terror,Horror
Gallipoli,History
The Inquisitor,Mystery
Ghost Story,Thriller
The Hand,Thriller
Happy Birthday to Me,Thriller
Heartbeeps,Family
Inseminoid,Science
"Ladies and Gentlemen, the Fabulous Stains",Music
The Legend of the Lone Ranger,Romance
Lili Marleen,Romance
"The Looney, Looney, Looney Bugs Bunny Movie",Family
Ms .45,Horror
My Bloody Valentine,Mystery
The Professional,Thriller
Ghost Ship,Thriller
Paid in Full,Drama
All The Queen's Men,Drama
Food of Love,Foreign
Time Changer,Family
Exodus,History
The World of Henry Orient,Romance
I Spy,Comedy
The Santa Clause 2,Family
Blackboards,War
The Weight of Water,Mystery
Femme Fatale,Romance
Etoiles: Dancers of the Paris Opera Ballet,Foreign
Half Past Dead,Thriller
Harry Potter and the Chamber of Secrets,Family
Mutant Action,Science
Liberty Stands Still,Drama
The Life and Death of Colonel Blimp,Drama
Soul Assassin,Thriller
Left Behind II: Tribulation Force,Thriller
Dog Soldiers,Thriller
Fingers,Thriller
"Good Evening, Mr. Wallenberg",War
Houseboat,Family
Legion of the Dead,Comedy
Madame Bovary,Romance
My Mother's Castle,Drama
Too Beautiful for You,Romance
The Prowler,Mystery
The Pursuit of D.B. Cooper,Thriller
Roadgames,Mystery
Rollover,Romance
Saturday the 14th,Horror
Sharky's Machine,Action
Do You Remember Dolly Bell?,Romance
Southern Comfort,Drama
Sphinx,Thriller
Student Bodies,Mystery
"Tarzan, the Ape Man",Comedy
Tattoo,Horror
They All Laughed,Thriller
This Is Elvis,Documentary
Die Another Day,Thriller
Extreme Ops,Drama
Treasure Planet,Family
What to Do in Case of Fire?,Comedy
Brother,Thriller
The Island at the Top of the World,Action
The Last Seduction,Romance
The Sword and the Sorcerer,Fantasy
Adaptation.,Drama
My Kingdom,Romance
Visitor Q,Horror
Attack Force Z,Action
Author! Author!,Romance
Barbarosa,Western
Brimstone & Treacle,Horror
Britannia Hospital,Drama
Class of 1984,Horror
Deathtrap,Drama
Drumline,Comedy
Maid in Manhattan,Romance
Intacto,Drama
The Lord of the Rings: The Two Towers,Action
Gangs of New York,Crime
The Wild Thornberrys Movie,Family
Narc,Drama
Body of Evidence,Romance
Miami Blues,Drama
My Girl 2,Family
My Neighbor Totoro,Family
Black Christmas,Thriller
Esther Kahn,Romance
"Love, Honour and Obey",Thriller
Quicksilver,Drama
Pinocchio,Fantasy
Nicholas Nickleby,Action
Heavy Metal 2000,Animation
The City of Lost Souls,Foreign
Double Whammy,Drama
WiseGirls,Drama
Kangaroo Jack,Crime
National Security,Crime
Divine Intervention,Foreign
Alice Adams,Romance
American Me,Romance
Band of Outsiders,Romance
Breaking Up,Romance
Dogfight,Romance
"Easy Come, Easy Go",Music
Girls! Girls! Girls!,Romance
A Little Romance,Family
Mystery Date,Romance
"Paradise, Hawaiian Style",Romance
Pépé le Moko,Drama
Tune in Tomorrow...,Romance
Claudine,Comedy
Dead Reckoning,Drama
The Devil at 4 O'Clock,Drama
Ethan Frome,Romance
The Harder They Come,Crime
The Horse in the Gray Flannel Suit,Comedy
Krush Groove,Romance
The Moon-Spinners,Thriller
May,Thriller
Murder by Decree,Thriller
Pursued,Western
Two Way Stretch,Crime
Endangered Species,Drama
Enigma,Action
Evil Under the Sun,Mystery
Forced Vengeance,Thriller
Hammett,Mystery
Honkytonk Man,Drama
Jekyll and Hyde ... Together Again,Science
The Last Unicorn,Family
Megaforce,Science
Monsignor,War
Mother Lode,Thriller
One from the Heart,Romance
Pandemonium,Mystery
The Pirate Movie,Drama
Privates on Parade,War
Q,Fantasy
Six Pack,Family
Starstruck,Romance
Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,Fantasy
Tempest,Romance
Tenebre,Thriller
They Call Me Bruce?,Thriller
White Dog,Thriller
Deliver Us from Eva,Romance
Shanghai Knights,Comedy
Daredevil,Crime
The Jungle Book 2,Adventure
Gerry,Adventure
He Loves Me... He Loves Me Not,Thriller
Lockdown,Drama
10 to Midnight,Thriller
Cesar and Rosalie,Comedy
Kinjite: Forbidden Subjects,Thriller
Messenger of Death,Thriller
Mr. Majestyk,Crime
Murphy's Law,Thriller
A Prayer for the Dying,Action
Q & A,Thriller
The Red Badge of Courage,War
Dark Blue,Drama
Gods and Generals,War
The Life of David Gale,Crime
The Lawless Heart,Romance
Poolhall Junkies,Thriller
Till Human Voices Wake Us,Mystery
Cradle 2 the Grave,Drama
Spider,Thriller
Lady Jane,History
Late Marriage,Romance
The Meteor Man,Comedy
Mr. North,Comedy
Teenagers from Outer Space,Science
Trouble Bound,Thriller
Tears of the Sun,War
Irreversible,Crime
Bend It Like Beckham,Romance
The Hunted,Thriller
Spun,Drama
Loving You,Romance
The Talk of the Town,Romance
Born Free,Drama
The Glenn Miller Story,Music
Green Card,Romance
Pauline at the Beach,Drama
Sweet Charity,Music
Dreamcatcher,Science
The Awful Truth,Romance
The House with Laughing Windows,Thriller
My Friend Flicka,Drama
Basic,Mystery
The Core,Adventure
Assassination Tango,Thriller
Dreams,Science
Eye of God,Crime
In a Lonely Place,Thriller
The Good Thief,Thriller
Cowboy Bebop: The Movie,Science
The Man Without a Past,Drama
XX/XY,Romance
Bulletproof Monk,Fantasy
Holes,Drama
Flickering Lights,Crime
Straw Dogs,Thriller
Brainscan,Science
Legal Eagles,Drama
The Other Side of Heaven,Drama
The Wiz,Fantasy
Swords of Blood,Romance
The Marrying Man,Romance
Confidence,Thriller
It Runs in the Family,Family
A Decade Under the Influence,Romance
House of Fools,Romance
X2,Science
The Dancer Upstairs,Romance
Owning Mahowny,Thriller
The Shape of Things,Romance
101 Reykjavik,Romance
Absolute Beginners,Music
Castle in the Sky,Animation
Lambada,Romance
Les Girls,Romance
High Society,Music
The Matrix Reloaded,Thriller
Down with Love,Romance
The Spanish Apartment,Romance
Pokémon Heroes: Latios and Latias,Animation
Respiro,Foreign
2 Fast 2 Furious,Thriller
Love the Hard Way,Crime
Silk Stockings,Romance
A Man Called Horse,Drama
For Sale,Mystery
Siam Sunset,Romance
The White Sheik,Drama
Animals Are Beautiful People,Family
Car Wash,Drama
Destry Rides Again,Western
The Electric Horseman,Western
Gay Purr-ee,Music
Live Wire,Thriller
Night Passage,Thriller
Shenandoah,Drama
Oscar,Thriller
The Sixth Man,Comedy
The Far Country,Western
Battle Cry,War
The Courtship of Eddie's Father,Romance
"Objective, Burma!",War
Operation Pacific,War
633 Squadron,History
Attack,War
Battle of Britain,History
Belle Époque,Romance
The Big Trail,Romance
"Heaven Knows, Mr. Allison",War
The Hot Rock,Comedy
Music Box,Romance
Sink the Bismarck!,History
The Blue Max,Adventure
The Desert Fox: The Story of Rommel,History
The Unforgiven,Drama
Jubilee,Fantasy
A Stranger Among Us,Crime
The Truce,War
The Life and Times of Judge Roy Bean,Western
Thoroughly Modern Millie,Romance
Hollywood Homicide,Comedy
The Hard Word,Crime
Jet Lag,Romance
Is Paris Burning?,History
28 Days Later,Science
Charlie's Angels: Full Throttle,Comedy
Fulltime Killer,Drama
Made for Each Other,Romance
You Only Live Once,Romance
Anastasia,Romance
Flight of the Intruder,Drama
Knights of the Round Table,Adventure
Never on Sunday,Romance
Rhapsody in August,Foreign
Scaramouche,Drama
Strange Bedfellows,Romance
The Tenant,Fantasy
The Advocate,Thriller
Hulk,Science
Sinbad: Legend of the Seven Seas,Adventure
Terminator 3: Rise of the Machines,Science
Pirates of the Caribbean: The Curse of the Black Pearl,Action
The League of Extraordinary Gentlemen,Thriller
The Cuckoo,Romance
The Housekeeper,Romance
Northfork,Science
Bad Boys II,Comedy
How to Deal,Romance
Johnny English,Comedy
The Anarchist Cookbook,Thriller
Dirty Pretty Things,Thriller
L'imbalsamatore,Romance
Garage Days,Music
The Sea Is Watching,Romance
Curly Sue,Family
Lara Croft Tomb Raider: The Cradle of Life,Fantasy
Spy Kids 3-D: Game Over,Comedy
Buffalo Soldiers,War
"Lucía, Lucía",Comedy
Avanti!,Romance
Gator,Action
Juggernaut,Crime
The Private Life of Sherlock Holmes,Crime
Remo Williams: The Adventure Begins...,Adventure
The Blood of Heroes,Science
White Lightning,Crime
And Now... Ladies and Gentlemen...,Thriller
I'll Be There,Family
S.W.A.T.,Crime
Le Divorce,Romance
A Double Life,Crime
The Man in the Glass Booth,Thriller
The Red Pony,Western
The Honeymoon Killers,Thriller
The Day of the Dolphin,Drama
I Love You to Death,Crime
Camp Nowhere,Family
Changing Habits,Drama
House of Wax,Mystery
Rowing with the Wind,Romance
The Sure Thing,Romance
Wait Until Dark,Thriller
Code Unknown,Romance
THX 1138,Science
Valley of the Dolls,Romance
Ash Wednesday,Crime
"The Beast from 20,000 Fathoms",Science
Commando,Thriller
"Ay, Carmela!",War
The Medallion,Action
Autumn Spring,Drama
The Battle of Shaker Heights,Romance
Bollywood/Hollywood,Music
Civil Brand,Thriller
Once Upon a Time in the Midlands,Drama
Party Monster,Crime
Matchstick Men,Crime
Dummy,Romance
Millennium Actress,Romance
Gotcha!,Thriller
Hard to Hold,Romance
Kuffs,Crime
Paper Moon,Drama
Sgt. Pepper's Lonely Hearts Club Band,Family
A Song for Martin,Foreign
Convoy,Drama
"Hello, Dolly!",Music
Memoirs of an Invisible Man,Science
The Rose,Romance
See No Evil,Mystery
Bingo,Comedy
God Told Me To,Mystery
Jungle Book,Family
Once Bitten,Romance
The Fighting Temptations,Romance
Secondhand Lions,Family
Underworld,Thriller
Bubba Ho-tep,Thriller
Demonlover,Mystery
Close Your Eyes,Thriller
Yossi & Jagger,Romance
Duplex,Thriller
The Rundown,Comedy
Kart Racer,Family
The Triplets of Belleville,Comedy
Videodrome,Science
Lagaan: Once Upon a Time in India,Music
"Same Time, Next Year",Romance
Jacob the Liar,Comedy
The Rules of the Game,Romance
Seven Brides for Seven Brothers,Western
All the President's Men,Mystery
Angie,Romance
The Apartment,Romance
The Barber of Siberia,Romance
Bugsy Malone,Comedy
Cobra,Thriller
Consenting Adults,Mystery
Crimewave,Crime
Time and Tide,Thriller
Where Eagles Dare,Action
Tightrope,Crime
Sleeping with the Enemy,Thriller
The Rookie,Drama
The Ghost & Mr. Chicken,Mystery
City Heat,Crime
Into the Night,Thriller
White Hunter Black Heart,Action
Come and See,War
More American Graffiti,War
The Ballad of Little Jo,Western
Under Suspicion,Thriller
The Shakiest Gun in the West,Western
Sunday in the Country,Thriller
The Gun in Betty Lou's Handbag,Mystery
Wilder Napalm,Science
Once in the Life,Drama
Try Seventeen,Drama
The Hospital,Drama
Images,Horror
Eureka,Thriller
Tough Guys Don't Dance,Crime
Leap of Faith,Romance
The Bedford Incident,Thriller
Ninja Scroll,Fantasy
The Devil and Daniel Webster,Fantasy
Mobsters,Thriller
Out of Time,Drama
Wonderland,Mystery
Mystic River,Drama
Good Boy!,Science
House of the Dead,Thriller
Intolerable Cruelty,Romance
Returner,Science
Veronica Guerin,Thriller
Beyond Borders,Adventure
Brother Bear,Family
The Singing Detective,Mystery
The Italian Job,Comedy
Impulse,Science
Unconditional Love,Thriller
Alien from L.A.,Science
Black Sunday,Thriller
Men of Respect,Crime
Interstate 60,Drama
You'll Never Get Rich,Romance
Chicago Joe and the Showgirl,Crime
The Magic Sword,Drama
Le Cercle Rouge,Crime
Sherlock Holmes and the Voice of Terror,Thriller
Sherlock Holmes Faces Death,Thriller
Sherlock Holmes in Washington,Thriller
The Human Stain,Romance
Mail Order Bride,Drama
The Matrix Revolutions,Thriller
Elf,Fantasy
Billabong Odyssey,Documentary
Love Actually,Drama
Looney Tunes: Back in Action,Family
The Big Empty,Mystery
The Missing,Adventure
The Cat in the Hat,Family
21 Grams,Thriller
The Barbarian Invasions,Drama
Bad Santa,Crime
The Haunted Mansion,Comedy
Timeline,Science
Dead of Night,Mystery
Death Machine,Science
The Last Battle,Science
Final Analysis,Romance
New Jack City,Drama
The Cabinet of Dr. Caligari,Thriller
Gorky Park,Drama
The First Great Train Robbery,Drama
"Greystoke: The Legend of Tarzan, Lord of the Apes",Action
Guarding Tess,Thriller
The Hard Way,Crime
Hercules in New York,Comedy
Highlander II: The Quickening,Science
Hudson Hawk,Comedy
Invasion of the Body Snatchers,Science
Kafka,Mystery
Mr. Destiny,Science
Nowhere to Run,Drama
Passenger 57,Thriller
Presumed Innocent,Crime
Pure Luck,Mystery
Battle Royale,Adventure
The Wedding Banquet,Romance
"Salò, or the 120 Days of Sodom",Drama
Silverado,Drama
The Real McCoy,Drama
Show Me Love,Drama
Streets of Fire,Music
Teen Wolf,Romance
High Heels,Romance
Thunderheart,Crime
To Live and Die in L.A.,Thriller
Wild at Heart,Thriller
The Witches of Eastwick,Comedy
Year of the Dragon,Drama
Nothing to Lose,Comedy
Flying Down to Rio,Romance
Follow the Fleet,Romance
Roberta,Romance
Little Women,Romance
Swing Time,Romance
The Public Enemy,Crime
Jesus Christ Superstar,Music
Aguirre: The Wrath of God,History
The Birth of a Nation,War
Juliet of the Spirits,Fantasy
The Tragedy of Macbeth,History
The Court Jester,Comedy
Bullitt,Drama
Way Down East,Romance
The Hunchback of Notre Dame,Horror
42nd Street,Romance
Sweet Dreams,Music
"Play It Again, Sam",Romance
Pygmalion,Romance
A Passage to India,History
Black Orpheus,Music
Hero,Action
The Front Page,Comedy
Nausicaä of the Valley of the Wind,Fantasy
Dragnet,Crime
Black and White in Color,War
Foul Play,Thriller
Crime Story,Crime
Cabeza de Vaca,Foreign
The Collector,Thriller
Deep Red,Thriller
Diabolique,Thriller
Leprechaun,Thriller
Adam's Rib,Romance
King of Hearts,War
The Killing of a Chinese Bookie,Drama
Run,Drama
Queen of Hearts,Foreign
The Element of Crime,Science
Shoot the Piano Player,Crime
Stolen Kisses,Romance
Honey,Family
The Last Samurai,War
Big Fish,Drama
Love Don't Cost a Thing,Family
Something's Gotta Give,Romance
The Lord of the Rings: The Return of the King,Action
The Fog of War,History
Two Men Went To War,Foreign
Paycheck,Mystery
Young Black Stallion,Family
Teacher's Pet,Family
Ship of Fools,Romance
Real Men,Science
Once Upon a Crime,Mystery
The Adventures of Ford Fairlane,Thriller
Ransom,Thriller
The Pick-up Artist,Crime
Beyond Re-Animator,Science
Final Cut,Thriller
Hells Angels on Wheels,Action
The Wind and the Lion,Drama
Where the Boys Are,Romance
People Will Talk,Romance
I Was a Male War Bride,War
Kiss Them for Me,War
To Have and Have Not,Adventure
High Sierra,Thriller
Dark Passage,Romance
The Ox-Bow Incident,Western
They Drive by Night,Thriller
D.O.A.,Mystery
The Boy with Green Hair,Family
No Good Deed,Drama
Cool World,Fantasy
Money for Nothing,Comedy
The Silencers,Thriller
Ichi the Killer,Crime
King David,Drama
Chitty Chitty Bang Bang,Fantasy
The Legend of Suriyothai,History
Plaza Suite,Romance
It,Romance
Touching the Void,Adventure
Latter Days,Romance
Catch That Kid,Adventure
The Lost Skeleton of Cadavra,Science
Who's the Man?,Comedy
Love at Large,Romance
Sleep with Me,Romance
Super Fly,Drama
Let's Do It Again,Crime
The Innocent,Foreign
The Wilby Conspiracy,Drama
Swing Shift,Romance
Simple Men,Romance
The Sailor Who Fell from Grace with the Sea,Thriller
The Code,Thriller
Vanishing Point,Drama
The Thief of Bagdad,Drama
Allegro non troppo,Drama
Herod's Law,Drama
The Black Pirate,Action
Raw Deal,Thriller
Twisted,Crime
"Good bye, Lenin!",Romance
Tokyo Joe,Thriller
The Serpent's Egg,Mystery
Fire Down Below,Drama
Le Corbeau,Crime
The Kiss,Drama
Spartan,Drama
Wilbur Wants to Kill Himself,Romance
Mad Dog and Glory,Romance
Night Crossing,Action
Dawn of the Dead,Action
Taking Lives,Mystery
The Child I Never Was,Foreign
Intermission,Comedy
The Ladykillers,Thriller
Never Die Alone,Crime
Scooby-Doo 2: Monsters Unleashed,Adventure
Dogville,Thriller
Hellboy,Science
The Alamo,War
Ella Enchanted,Comedy
The Whole Ten Yards,Crime
I'm Not Scared,Thriller
Shade,Crime
"Brother Sun, Sister Moon",History
One Million Years B.C.,Fantasy
Bandolero!,Crime
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,Comedy
Ned Kelly,Western
Anna,Music
High Risk,Adventure
The Osterman Weekend,Thriller
Munchies,Science
Hangman's Curse,Thriller
The Late Show,Comedy
Jersey Girl,Romance
After Hours,Drama
Viva Las Vegas,Music
Connie and Carla,Crime
Kill Bill: Vol. 2,Thriller
The Punisher,Drama
Young Adam,Crime
13 Going on 30,Romance
Clifford's Really Big Movie,Family
Godsend,Science
Laws of Attraction,Romance
Van Helsing,Action
Valentin,Romance
Troy,War
Raid,Thriller
Enter the Dragon,Thriller
Foreign Land,Romance
Good Morning,Drama
The Nasty Girl,Foreign
The Naked Prey,Thriller
Mercy,Thriller
100 Girls,Romance
Fail-Safe,Thriller
Paperhouse,Horror
Kwaidan,Horror
You Only Live Twice,Adventure
Octopussy,Thriller
The Blue Gardenia,Thriller
Never Say Never Again,Thriller
Soldier of Orange,Thriller
Body Double,Horror
Girl,Romance
Raising Cain,Thriller
Irma Vep,Horror
Rose Red,Thriller
Babylon 5: In the Beginning,Science
Witchfinder General,History
The Canterville Ghost,Fantasy
The Prince and the Showgirl,Romance
The Wages of Fear,Adventure
Pat and Mike,Romance
"He Said, She Said",Romance
Bedazzled,Romance
Cat People,Horror
Camelot,Romance
The Four Musketeers,Comedy
Steel Dawn,Science
The Postman Always Rings Twice,Thriller
Forever Fever,Romance
Baxter,Comedy
Explorers,Fantasy
One Hundred and One Nights,Romance
Alexander Nevsky,War
Same Old Song,Romance
Guncrazy,Thriller
Bang Rajan,War
Undercurrent,Mystery
My Side of the Mountain,Drama
Sniper,Thriller
To Hell and Back,Drama
"Bon Voyage, Charlie Brown (and Don't Come Back!)",Family
The Parallax View,Thriller
The Warriors,Crime
Babylon 5: A Call to Arms,Science
Babylon 5: The River of Souls,Science
Babylon 5: Thirdspace,Science
FM,Music
Waterloo,Drama
North Beach,Drama
Zardoz,Thriller
Ice Cold in Alex,War
Mogambo,Romance
The Rack,Romance
The Thin Man Goes Home,Thriller
Shadow of the Thin Man,Romance
After the Thin Man,Mystery
Song of the Thin Man,Drama
Woodstock,Music
Gunga Din,Drama
Frank Herbert's Dune,Fantasy
The Legend I,Comedy
Tremors 2: Aftershocks,Comedy
Tremors 3: Back to Perfection,Horror
The Peanut Butter Solution,Fantasy
Straight to Hell,Comedy
Friday Night,Romance
The Left Handed Gun,Western
Bring Me the Head of Alfredo Garcia,Drama
The Ballad of Cable Hogue,Western
Junior Bonner,Western
Master of the Flying Guillotine,Fantasy
Wild in the Streets,Music
Desperate Living,Fantasy
Rolling Thunder,Drama
Stray Dog,Thriller
The Hidden Fortress,Action
High and Low,Thriller
The People Under the Stairs,Horror
Reflections in a Golden Eye,Drama
The Yakuza,Drama
Nightbreed,Fantasy
Bloody Mama,Thriller
A Bridge Too Far,War
Infernal Affairs,Thriller
A Tale of Two Sisters,Mystery
The Wonderful Ice Cream Suit,Family
Death Race 2000,Science
Premature Burial,Horror
Bedlam,Thriller
Pure Country,Romance
Brigadoon,Fantasy
Kikujiro,Family
The Phantom Tollbooth,Adventure
The Getaway,Thriller
The Thing Called Love,Romance
How to Steal a Million,Romance
The Stendhal Syndrome,Thriller
Dangan Runner,Action
Hamburger Hill,Drama
Harper,Thriller
Paradise,Romance
Comes a Horseman,Drama
Frankenstein Unbound,Science
Shiri,Drama
Bad Day at Black Rock,Western
In China They Eat Dogs,Crime
Shock Corridor,Thriller
Indestructible Man,Science
Deranged,Thriller
The Cruel Sea,War
Sodom and Gomorrah,History
Dead or Alive,Crime
Charly,Science
"Atlantis, the Lost Continent",Science
Batteries not Included,Fantasy
Educating Rita,Romance
On Moonlight Bay,Romance
Anne of the Thousand Days,History
Beyond the Valley of the Dolls,Thriller
Hiroshima Mon Amour,Romance
"The 1,000 Eyes of Dr. Mabuse",Thriller
Ugetsu,Mystery
The Golden Coach,Drama
Mystery of the Wax Museum,Thriller
The Walking Dead,Science
Drums Along the Mohawk,History
I Love You Again,Romance
You're a Big Boy Now,Drama
Lupin the Third: The Castle of Cagliostro,Comedy
Arizona Dream,Drama
Queen Christina,Romance
The Crazy Stranger,Romance
Take Me Out to the Ball Game,Romance
Purple Rain,Romance
Point of No Return,Thriller
The Hairdresser's Husband,Romance
Cromwell,War
Jamon Jamon,Romance
College,Romance
Mitchell,Action
Used People,Romance
The Swan,History
The Most Dangerous Game,Thriller
Our Man in Havana,Comedy
The Cowboys,Drama
H.M.S. Defiant,Action
Shrek 2,Comedy
The Day After Tomorrow,Science
Raising Helen,Romance
Harry Potter and the Prisoner of Azkaban,Family
Mindhunters,Crime
Zatoichi,Action
Garfield,Family
The Stepford Wives,Science
Father Hood,Family
For Me and My Gal,Romance
Hello Again,Comedy
Ring of Bright Water,Foreign
The Last of Sheila,Thriller
Star!,Romance
The Adventures of Sherlock Holmes,Thriller
Helen of Troy,Drama
Suddenly,Thriller
Possessed,Thriller
Kings Row,Mystery
Robot Carnival,Science
The Chipmunk Adventure,Family
Sands of Iwo Jima,History
This Island Earth,Science
Anthony Adverse,Romance
The Long Way Home,War
Super Size Me,Drama
Northwest Passage,Western
The Picture of Dorian Gray,Horror
The Human Condition I: No Greater Love,History
Samsara,Adventure
Please Don't Eat the Daisies,Romance
White Heat,Thriller
Memphis Belle,Action
Fear X,Foreign
A Matter of Life and Death,Romance
Deep Cover,Crime
The High and the Mighty,Drama
The Ugly Dachshund,Family
Around the World in 80 Days,Comedy
I'll Sleep When I'm Dead,Thriller
Two Brothers,Family
Back to Bataan,War
Bloodhounds of Broadway,Music
Flying Leathernecks,War
Plain Dirty,Drama
The Littlest Rebel,Family
Happenstance,Comedy
Undead,Comedy
The Scarlet and the Black,Romance
Leave Her to Heaven,Thriller
Roxie Hart,Music
Killing Me Softly,Mystery
Juice,Drama
Revenge of the Pink Panther,Crime
Riders,Thriller
The Escapist,Drama
Angels with Dirty Faces,Crime
The Butcher,Thriller
Our Hospitality,Family
All of Me,Science
Lassie Come Home,Family
The Mask of Fu Manchu,Horror
By the Light of the Silvery Moon,Romance
The Exterminating Angel,Fantasy
Freedom Downtime,Foreign
Search and Destroy,Drama
Secret Society,Drama
Tank,Comedy
Spider-Man 2,Fantasy
The Clearing,Thriller
King Arthur,History
Maria Full of Grace,Crime
Follow That Dream,Music
Gray Lady Down,History
Prince Valiant,Romance
Rustlers' Rhapsody,Western
The Tin Star,Western
Zandalee,Thriller
The Deluge,War
How the West Was Won,Adventure
Joan of Arc,History
Mr. Klein,Crime
The Bourne Supremacy,Thriller
The Testament of Dr. Mabuse,Horror
Crash Dive,Drama
The Enemy Below,Drama
Guns of the Magnificent Seven,Drama
Lancelot of the Lake,War
The Last Valley,War
A Man Escaped,War
Morituri,Thriller
A Shock to the System,Thriller
Slaughterhouse-Five,Fantasy
Wake Island,War
You Were Never Lovelier,Comedy
Destination Tokyo,War
Dream Lover,Thriller
For Queen & Country,Foreign
Funny About Love,Romance
Hometown Legend,Family
How I Got Into College,Family
Map of the Human Heart,Romance
The New Adventures of Pippi Longstocking,Family
No Name on the Bullet,Western
The Plainsman,History
Slaughter of the Innocents,Thriller
The Spoilers,Romance
Tai-Pan,History
Two of a Kind,Science
Warriors,Drama
"Goodbye, Columbus",Romance
To End All Wars,Drama
A Woman Is a Woman,Romance
Biggles,Fantasy
Fancy Pants,Western
King of the Ants,Drama
"Yesterday, Today and Tomorrow",Romance
Gun Crazy,Thriller
The North Avenue Irregulars,Comedy
Lovers and Other Strangers,Romance
Side Out,Romance
The Three Lives of Thomasina,Thriller
"No Deposit, No Return",Crime
This Gun for Hire,Mystery
The Big Clock,Mystery
Terror by Night,Crime
Sherlock Holmes and the Secret Weapon,Crime
The Counterfeit Traitor,Drama
Roadkill,Comedy
Bon voyage,Foreign
The Assassination Bureau,Comedy
The Manchurian Candidate,Mystery
Thunderbirds,Comedy
The Village,Thriller
Garden State,Romance
Port of Shadows,Romance
Thunderbirds are GO,Action
Thunderbird 6,Science
Castle Keep,Drama
Revengers Tragedy,Foreign
Beyond Hypothermia,Crime
Octane,Horror
PTU,Action
Collateral,Thriller
Little Black Book,Drama
Code 46,Science
They Came to Cordura,Drama
Blue Spring,Action
Masques,Foreign
The Princess Diaries 2: Royal Engagement,Family
Yu-Gi-Oh! The Movie,Animation
Novo,Romance
Without a Paddle,Comedy
Exorcist: The Beginning,Thriller
Speedway,Drama
The Trouble with Girls,Music
It Happened at the World's Fair,Romance
Spinout,Music
Harum Scarum,Drama
The Spaceman and King Arthur,Science
The Sting II,Drama
Cheerleader Camp,Thriller
Dead Ringer,Thriller
Anacondas: The Hunt for the Blood Orchid,Horror
Warriors of Heaven and Earth,Adventure
Paparazzi,Thriller
Wicker Park,Romance
Triggermen,Thriller
The Mangler,Science
Seeing Other People,Romance
Past Midnight,Romance
Highwaymen,Thriller
Under the Cherry Moon,Romance
Flipper,Family
Lord Jim,Drama
Roller Boogie,Romance
The Apple,Science
Cellular,Crime
Resident Evil: Apocalypse,Science
Criminal,Thriller
Sky Captain and the World of Tomorrow,Thriller
Head in the Clouds,War
First Daughter,Family
The Forgotten,Horror
Class of Nuke 'Em High 2: Subhumanoid Meltdown,Science
Alexander's Ragtime Band,Romance
The Boston Strangler,Mystery
Stealing Time,Comedy
Orca: The Killer Whale,Horror
Hardcore,Thriller
Flashpoint,Mystery
1492: Conquest of Paradise,Drama
Shark Tale,Comedy
Ladder 49,Thriller
Raise Your Voice,Romance
Stage Beauty,Romance
Shall We Dance?,Comedy
Team America: World Police,Animation
P.S.,Fantasy
Bébé's Kids,Family
All I Want For Christmas,Comedy
Riding the Bullet,Thriller
Being Julia,Romance
The Dust Factory,Science
The Grudge,Thriller
Enduring Love,Mystery
Birth,Thriller
Voices of Iraq,War
The Incredibles,Animation
It's All About Love,Science
The Polar Express,Family
Seed of Chucky,Comedy
After the Sunset,Crime
National Treasure,Thriller
Bad Education,Romance
The SpongeBob SquarePants Movie,Family
Fabled,Thriller
San Antonio,Drama
Alexander,Action
House of Flying Daggers,Action
Damn Yankees!,Music
Stateside,Romance
That's Entertainment!,Music
"That's Entertainment, Part II",Music
That's Entertainment! III,Family
The Wackiest Ship in the Army,War
Fire in the Sky,Thriller
I'll Be Seeing You,Family
The Invisible Man Returns,Mystery
The Last Minute,Mystery
Love Me If You Dare,Romance
Portrait of Jennie,Romance
Since You Went Away,War
Splatter University,Mystery
The Last of the Mohicans,Action
The Phantom Carriage,Horror
Destiny,Fantasy
The Sheik,Drama
He Who Gets Slapped,Thriller
"Sherlock, Jr.",Comedy
The Big Parade,War
Old San Francisco,Romance
The Unknown,Romance
